category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Grocery,8f12f4a6,False,PayPal,84.41,2a3635fe,Canned Goods,4,2,Houston,USA,TX,421 Pine St,33269,"trending,new,exclusive",2024-10-06 20:54:40,88ae26f2-e012-46c6-ac0c-7eef76f86818
Grocery,20752ada,False,Gift Card,301.13,7c81b563,Frozen Meals,3,,Phoenix,USA,AZ,1094 Main St,16600,,2024-12-18 16:30:40,aee62276-98e2-486f-86ce-2608289d5eb0
Grocery,3403e4c3,False,Gift Card,164.17,7ca9e275,Coffee,9,5,New York,USA,NY,5561 Pine St,30345,"trending,new",2024-05-09 04:33:40,07c9fe40-0610-4046-bfd9-15a58c0730a9
Beauty,e7a9db7f,True,Cash,315.47,89fa699e,Face Cream,9,1,Houston,USA,CA,9749 Oak St,16047,"new,exclusive",2024-10-23 13:07:40,117d8b85-e52d-4b5a-8735-09c2377d6c0c
Health,2dde04c5,False,Bank Transfer,980.32,b3fa40e7,Vitamins,10,,Los Angeles,USA,CA,3172 Oak St,51366,trending,2025-02-10 22:41:40,5874675a-94c8-4e19-b2b6-5d57071598d0
Health,d7e51524,True,Credit Card,884.97,36eecab4,Bandages,4,,Houston,USA,CA,493 Pine St,70211,new,2024-05-13 13:26:40,856d61a2-316c-4e25-bac0-12b35469d479
Clothing,78dcd54e,False,Bank Transfer,21.94,af1dff3c,Hat,2,5,Houston,USA,IL,6886 Cedar St,43752,"exclusive,new",2025-03-05 16:09:40,f624c81a-2b98-41f8-ace6-cec8ee49093c
Toys,218987b1,False,Credit Card,358.51,122dd7e9,Doll,5,2,New York,USA,NY,7073 Pine St,57275,,2024-08-24 22:09:40,9846f11e-f654-4803-b052-e275274dc133
Toys,2a07111c,True,PayPal,567.06,786926f3,Puzzle,8,,Houston,USA,TX,9236 Pine St,65796,"exclusive,trending,sale",2024-11-10 03:47:40,ff52e42a-244a-44cc-b690-2ceee5307b37
Books,081c38c7,False,Bank Transfer,914.24,dbedda73,Cookbook,9,,Los Angeles,USA,IL,1675 Pine St,99883,"exclusive,trending",2024-11-28 08:36:40,3c64bc98-6edb-4b40-9b8b-285accb095dc
Health,1815b66f,False,Credit Card,604.77,5a376640,Vitamins,1,,New York,USA,TX,7441 Cedar St,98517,,2024-04-04 17:16:40,f85dc9b6-871c-427c-8ba2-939e4e0bc1d4
Clothing,c27f2333,True,Bank Transfer,121.02,600c022f,Jacket,10,2,New York,USA,TX,797 Oak St,82455,"limited,sale,trending",2024-05-31 01:35:40,7b3f00b2-152e-4d95-907a-84423849458c
Beauty,35529ec7,True,Cash,947.14,8e642a51,Shampoo,10,1,Phoenix,USA,IL,269 Cedar St,42704,,2025-02-05 23:24:40,b83dc57a-f526-4cd5-a5ad-65aace173ba0
Home & Kitchen,3a584d7c,True,Credit Card,213.2,d1eea951,Toaster,2,,Phoenix,USA,NY,7528 Oak St,83365,"limited,trending",2025-01-15 11:02:40,2245944e-43e1-4c36-8523-687541a45699
Home & Kitchen,eabd8e9d,False,Cash,781.14,ef40fc3f,Blender,9,1,Chicago,USA,TX,6635 Cedar St,37587,"sale,new",2024-10-16 23:58:40,67d1a9d3-5119-4377-a352-275b0842fde7
Health,4ccfe299,False,Bank Transfer,89.04,63586011,Thermometer,1,3,Los Angeles,USA,NY,923 Maple St,37420,"new,exclusive,limited",2024-04-13 09:51:40,f376985b-fd2a-45d4-aaeb-b4a21b7cd549
Sports,c95c9cf6,True,Cash,609.3,5f4ab18e,Dumbbells,8,1,Houston,USA,CA,8927 Cedar St,48790,new,2025-02-13 18:27:40,ffecc31c-35b5-48e5-b3b9-5199babaf2dd
Health,1b876ec2,False,PayPal,678.9,989fb463,Bandages,5,5,Chicago,USA,TX,4991 Oak St,62128,"exclusive,trending",2024-06-16 02:44:40,69fd4fd9-504f-4784-9603-4b5339ad5ffa
Electronics,dfc165f1,True,Gift Card,311.3,b15cae37,Smartphone,2,1,Los Angeles,USA,AZ,5895 Pine St,14021,"trending,exclusive,limited",2024-03-29 18:18:40,a3f97990-5a4a-4826-9881-564477c579af
Toys,d8285c29,False,Debit Card,351.64,47b90b64,Doll,10,,Houston,USA,CA,4735 Pine St,32004,,2025-02-13 00:06:40,323d5ee8-dc0a-4824-905e-aca490b83851
Health,973a7507,True,Debit Card,799.67,3a7cd8cf,Thermometer,7,5,Phoenix,USA,IL,9252 Maple St,60628,"exclusive,sale,limited",2024-09-15 22:34:40,79dadf2c-d167-4bb6-a7f6-c240a5b78f1d
Books,9744c4e5,False,Cash,391.77,38f0d373,Fiction Novel,3,5,Chicago,USA,IL,6807 Main St,58834,"limited,trending,new",2025-01-22 22:49:40,59d39f33-85ab-4c4a-823a-a67a654962b9
Automotive,31095524,False,Credit Card,759.34,ba2a92ec,Tire Gauge,9,3,Houston,USA,NY,2044 Oak St,70704,trending,2024-12-07 06:58:40,1edabf70-4ba3-4934-b3d1-9c54be0f1dd4
Electronics,a3bc55f5,True,Bank Transfer,977.57,5f72fff1,Headphones,6,4,Los Angeles,USA,TX,4122 Pine St,53388,"exclusive,sale",2024-12-03 06:30:40,dcd4f539-5af3-48f5-a980-e370261e96b3
Clothing,67bb71cc,False,PayPal,819.75,e82907d3,T-shirt,8,5,Houston,USA,IL,8799 Oak St,95413,"trending,sale",2024-05-20 00:28:40,7681f92c-4008-4b51-b95c-939b1e9a9dfe
Grocery,3896663a,True,Gift Card,102.97,aa042727,Pasta,6,3,New York,USA,TX,4133 Oak St,60517,"sale,new,trending",2024-10-14 15:27:40,4697dec8-cbb7-407a-a2fa-2591efcd5486
Home & Kitchen,f850acb3,True,Bank Transfer,128.35,4aa5e437,Coffee Maker,4,,Los Angeles,USA,NY,2451 Main St,21619,exclusive,2024-05-21 07:10:40,67d3466b-f5e6-460f-8a76-5f92e40056ac
Grocery,4517231b,True,Bank Transfer,482.59,cdd7045d,Cereal,3,3,Chicago,USA,TX,354 Pine St,45537,,2024-04-10 22:41:40,00d9177c-6edb-4ded-93fb-3598db53f7e5
Electronics,eeca4e97,False,Cash,122.72,71a11c4a,TV,1,,Phoenix,USA,TX,3006 Cedar St,16078,"sale,limited,new",2025-02-18 17:57:40,d2af7c64-ec73-4765-abcb-d95c1cb23194
Books,51b0cb59,False,Cash,377.21,f20835ca,Self-Help,2,2,Chicago,USA,NY,8434 Maple St,31816,"trending,limited,exclusive",2024-03-25 03:28:40,25974f2f-741e-4c2c-bdb3-78740ff6b0b1
Sports,947022ac,True,Gift Card,132.6,aba92c32,Running Shoes,1,3,Chicago,USA,NY,6622 Pine St,28920,"sale,exclusive,trending",2024-11-11 21:50:40,95eaf007-2cf8-4b7b-9b78-246dd8068ba0
Clothing,b7578e0a,True,Credit Card,356.97,30509c15,Dress,4,1,Chicago,USA,CA,7211 Maple St,34741,new,2024-07-27 08:46:40,231d0a36-13bb-4f9b-a7c2-64ece8df4987
Automotive,297a4176,True,Cash,670.9,a0136dc0,Car Wax,9,,Chicago,USA,IL,3462 Cedar St,59741,new,2024-08-06 21:28:40,e7799552-6957-46d2-bd1f-eec6b3399010
Sports,b2be0188,False,Bank Transfer,958.07,e714a20f,Basketball,1,5,New York,USA,TX,3040 Oak St,49674,,2024-07-03 17:25:40,ba8076be-29d3-4a08-b6c4-c5958c3e0231
Sports,0517992b,True,PayPal,750.27,004b3788,Basketball,3,,Los Angeles,USA,TX,3761 Pine St,26972,"limited,sale",2024-07-26 09:08:40,d4281e36-ea86-4273-ae50-ca9e592c6096
Home & Kitchen,ca538702,False,Cash,784.3,93cd25f6,Toaster,3,5,New York,USA,CA,3415 Oak St,23929,trending,2024-11-29 02:54:40,b2d0ee45-c43b-4bd7-9b7f-51a1de0fa4e6
Home & Kitchen,8053552b,True,Cash,867.17,d3c4669f,Blender,9,1,Houston,USA,CA,8597 Pine St,31502,,2025-03-18 07:28:40,8f640287-c65f-499d-af89-6050d6b66ecc
Toys,5119c444,False,Credit Card,507.07,a784da03,Stuffed Animal,5,5,Phoenix,USA,IL,9733 Oak St,63415,"new,sale,exclusive",2024-05-09 05:34:40,6e1b8589-2590-4109-a920-e1953acf0a95
Clothing,32d78ee4,False,PayPal,190.7,bd574819,Hat,5,3,Los Angeles,USA,CA,8552 Pine St,63519,sale,2024-06-22 23:35:40,65fd06ba-1330-4a2a-b090-0b5ddbfba33a
Electronics,c130ad86,False,Gift Card,293.33,760495db,TV,2,,Phoenix,USA,IL,7523 Oak St,55381,"trending,exclusive,limited",2025-02-26 00:44:40,c6f3e691-131c-4d3c-b76f-594abb6bdb86
Electronics,856a6df1,False,Bank Transfer,295.3,c6240f44,Laptop,3,,Phoenix,USA,IL,3408 Pine St,83742,"trending,exclusive",2024-11-12 01:34:40,6283ae80-15b9-400c-8ee8-cc134f7463cb
Electronics,312ff999,False,Bank Transfer,511.2,93d16496,Smart Watch,8,,Los Angeles,USA,CA,5715 Cedar St,62556,"exclusive,new,trending",2024-06-29 03:16:40,cba7fe61-ca9e-4d7d-9e0e-5b3808264c74
Electronics,de227c80,True,Debit Card,699.34,d855180f,Tablet,9,,Los Angeles,USA,IL,4888 Main St,61839,sale,2024-12-21 23:59:40,890cb2ff-6a18-420c-b2c8-e1eed965ad70
Clothing,dd59b15c,True,Gift Card,497.55,1056e44f,T-shirt,1,5,Los Angeles,USA,AZ,6094 Pine St,52986,"new,sale,limited",2024-06-27 00:46:40,be5e4029-4fea-4546-b79b-febfeb0a5aa4
Electronics,ae8102f6,True,Bank Transfer,754.74,b577ad0e,Headphones,2,5,Phoenix,USA,CA,8540 Cedar St,63630,"exclusive,limited,new",2024-06-06 08:47:40,a9dce7c1-f221-40c0-a6cb-9c4ba440b353
Health,52990a56,False,Bank Transfer,506.56,f49fa72c,Vitamins,5,1,Los Angeles,USA,TX,4532 Oak St,52823,trending,2024-06-24 10:21:40,654134c9-d8f9-437f-b1ad-a4db5b34ae68
Health,537c433f,True,Bank Transfer,181.1,8ff01e27,Vitamins,3,1,Phoenix,USA,CA,2468 Oak St,32097,,2024-08-07 18:11:40,a3411c16-69ff-462a-9410-f580c4cd5a36
Grocery,0e6a025f,False,PayPal,246.65,c4dcb899,Pasta,5,,Houston,USA,TX,2077 Oak St,69988,"limited,trending,sale",2024-08-09 18:11:40,42f9e2bb-3a4f-43c3-b4b3-c7613054858e
Automotive,0eee94bd,True,Gift Card,400.7,61c63ec2,Air Freshener,7,,Chicago,USA,NY,3530 Oak St,60908,trending,2024-05-05 22:24:40,65ac1f79-c922-42f4-a8cc-210aee75961d
Beauty,fd3ba38d,True,Cash,141.51,42f24147,Face Cream,5,3,Houston,USA,TX,5676 Pine St,62621,sale,2024-05-30 09:24:40,1de83962-2848-4f66-9524-66fdb10ad124
Home & Kitchen,55d5383c,False,Cash,579.9,b24d36bd,Microwave,7,2,Houston,USA,AZ,6835 Oak St,25601,exclusive,2024-06-25 00:22:40,9c6e79e8-7404-4786-8c4b-e20ee800250a
Beauty,7c1393ff,False,PayPal,64.91,abfe8362,Lipstick,2,4,Los Angeles,USA,CA,6993 Main St,59122,"new,trending",2024-08-14 00:31:40,3aee7225-8d11-437c-a19f-b3c1d14dcf6f
Clothing,bb22d6ea,False,PayPal,284.61,5f5f7120,T-shirt,6,2,Chicago,USA,TX,340 Cedar St,72247,"sale,new,exclusive",2025-01-25 04:47:40,35090153-04dd-4e02-b7dc-1e0e7249da68
Health,4a5e94ce,False,Cash,597.59,1b14f650,Thermometer,4,,Houston,USA,IL,9413 Cedar St,70450,new,2025-01-21 00:04:40,bd64d7bb-563b-4866-bad5-73c83f47175b
Automotive,9592afd2,True,Gift Card,232.53,29c1e64c,Floor Mats,4,1,Los Angeles,USA,NY,2330 Main St,96127,trending,2025-03-13 13:52:40,d37b4ef0-ab05-4111-9694-22a05cff9a68
Sports,07bdadd3,False,Credit Card,111.32,e4cd709b,Bicycle,9,,Phoenix,USA,IL,9196 Maple St,14757,"sale,new,limited",2024-04-22 02:52:40,a1d8283e-fd71-45fd-a456-3cfedb4fa524
Clothing,29fe0fdc,True,Cash,304.42,036f0d7e,T-shirt,4,5,Houston,USA,CA,3823 Maple St,33175,"new,trending",2024-09-08 16:33:40,79b5bd45-4a93-4e66-b51d-a6915a05a84c
Sports,575b7113,False,Bank Transfer,231.32,ceee8c50,Bicycle,9,,Houston,USA,NY,1445 Maple St,34580,"sale,exclusive",2024-06-18 10:40:40,70ab07f7-5987-49ea-b9ca-45d4ad2025c8
Sports,252f33bc,True,PayPal,335.86,1d4a9150,Yoga Mat,3,,Houston,USA,CA,3263 Oak St,26978,exclusive,2024-07-24 08:58:40,07913107-b7bf-4cea-94b8-2ea22e6d2c76
Electronics,9e74ad14,True,Cash,235.25,d1c6d06a,Smart Watch,8,,New York,USA,TX,2399 Maple St,27543,,2025-01-12 05:05:40,10ceacd7-1441-4391-b161-111d6a74f97d
Books,a659b464,False,Bank Transfer,303.89,030f7f9a,Biography,1,2,New York,USA,TX,6003 Maple St,53576,"limited,new",2025-03-13 05:15:40,5c44d2f5-d1de-4416-ad9a-efd783d3bb3f
Clothing,94301b1f,True,Gift Card,47.81,97bc70f5,T-shirt,3,1,Houston,USA,IL,9197 Maple St,40942,"sale,exclusive,trending",2024-07-11 04:04:40,d069b03a-0a47-467d-94e6-0822bf9967c5
Books,46603eda,True,Credit Card,758.8,2e23d3c0,Biography,4,,New York,USA,TX,6125 Maple St,46720,"new,sale,exclusive",2024-04-21 18:31:40,1a5ad595-eb67-430e-927a-66a6ea265c11
Health,c3e650ad,True,Bank Transfer,885.02,417b0631,First Aid Kit,2,3,Los Angeles,USA,IL,981 Cedar St,42363,sale,2024-10-23 08:23:40,3eaf2e9d-cede-46d9-b591-14536ef81eae
Grocery,634dc9bb,True,Cash,950.84,1c616907,Cereal,8,,New York,USA,NY,8758 Maple St,10889,,2025-01-24 06:50:40,dcac5bef-66e1-41a0-9e6a-86d8d13bd571
Toys,bfb0e0fd,False,Cash,958.35,89a8f6ca,Building Blocks,7,,Houston,USA,TX,619 Cedar St,25030,,2025-02-23 01:52:40,3808cae2-c890-4be5-ab4a-052966d299a5
Toys,d7be5a9b,True,Credit Card,717.28,505a6bdb,Stuffed Animal,6,2,Phoenix,USA,TX,3306 Oak St,86809,,2025-01-24 13:44:40,c459e98f-efd7-4ffb-9f56-fa07a7dc7d44
Electronics,12e69275,False,Gift Card,187.07,ace50dfa,Tablet,4,2,Houston,USA,IL,7434 Oak St,45750,,2025-02-21 18:15:40,6a3d1528-6769-4de0-835f-5264881b3486
Electronics,87dfc1e6,True,Cash,765.79,0082986a,Headphones,9,,New York,USA,TX,5569 Pine St,15270,limited,2024-04-13 19:53:40,cd8c1125-2d18-4e54-b44a-d21117d704ea
Home & Kitchen,1c0ff3bd,True,PayPal,682.22,b05ad4fc,Knife Set,5,,New York,USA,NY,5881 Pine St,23130,"exclusive,limited",2024-10-24 02:58:40,f5ebfef2-5b04-43de-9163-ac2bf74f7dc3
Clothing,62cb2d99,False,Credit Card,656.21,6c4b9d8f,Dress,4,3,Houston,USA,CA,5861 Pine St,38960,new,2024-08-13 18:31:40,44505862-47be-4b5d-95f9-42284820b533
Sports,fa1d4b12,True,Bank Transfer,310.81,10b586f6,Tennis Racket,6,5,Chicago,USA,NY,6560 Maple St,58808,"sale,limited,trending",2024-04-25 17:52:40,0e1ffdab-852e-4cfb-8e10-e7de8263dd65
Automotive,709e9fc8,False,PayPal,532.01,3d18878a,Jump Starter,9,4,Los Angeles,USA,CA,9112 Oak St,49672,new,2025-02-22 09:20:40,7d29eb83-0425-4585-b295-36d04f950352
Home & Kitchen,4ee60d23,True,Debit Card,721.5,ca99e304,Knife Set,3,2,New York,USA,IL,8402 Maple St,68935,sale,2024-10-03 20:02:40,dcec8267-1521-42d9-a3d2-89476222fc30
Home & Kitchen,a41f3ad0,False,Cash,278.71,16642579,Blender,1,1,Chicago,USA,NY,8199 Maple St,47258,"sale,exclusive",2024-04-19 21:09:40,a2a85d60-1964-430f-bd3c-aa5173dd1c67
Grocery,9c738905,False,PayPal,934.64,991fab83,Canned Goods,7,3,Chicago,USA,NY,5340 Pine St,51448,"trending,limited",2024-08-13 11:35:40,d7007a8c-5bd0-4480-87e8-966501aded8f
Sports,bc0b37a9,True,Cash,220.6,4b7e5d35,Yoga Mat,2,4,Phoenix,USA,AZ,4772 Oak St,35177,"sale,limited",2025-02-04 12:02:40,1653ede2-84c1-419b-921a-9456f5277465
Toys,59f0ae44,False,Debit Card,840.23,046a8d53,Board Game,3,1,New York,USA,TX,3026 Maple St,49986,new,2024-08-20 06:59:40,b16514a3-cc2e-437c-8a4d-13d51a165aeb
Automotive,fdb0f536,False,Gift Card,736.17,378d45a6,Tire Gauge,7,4,New York,USA,TX,7709 Maple St,66763,"new,exclusive,trending",2024-07-28 22:17:40,deaf4f5a-fc1e-417b-be90-f608878ab47a
Health,1b0f854f,True,Debit Card,897.1,4ffcd4fa,Thermometer,8,,Phoenix,USA,AZ,9774 Oak St,40051,"new,trending",2024-08-10 02:28:40,f379d1ac-7452-43f3-a31c-7f8bba26f2fa
Home & Kitchen,467bc176,True,Cash,650.39,980e4cb7,Coffee Maker,4,3,New York,USA,AZ,1707 Cedar St,97102,"exclusive,limited",2024-08-27 23:09:40,81de4ae4-5cf6-4bf3-8d69-450cf75efc2a
Automotive,dff8fbc3,True,Bank Transfer,462.7,440ef4fe,Car Wax,4,1,Phoenix,USA,NY,8580 Cedar St,63805,"limited,new",2024-08-11 08:30:40,2131b08c-6ac2-4143-b251-1838dc68d7bf
Clothing,ea2a90b7,False,Gift Card,423.25,ec9b95d2,Jacket,9,,Los Angeles,USA,NY,9981 Main St,92551,trending,2024-05-16 17:31:40,637b022e-188a-4280-a48d-3ed3150fd7a0
Grocery,0218b5d5,False,Bank Transfer,796.27,56fa0990,Frozen Meals,10,4,Chicago,USA,NY,1823 Maple St,87149,new,2024-09-07 15:25:40,7c1ec004-efe0-4b6c-b309-74caed38a47a
Health,818f6ec7,False,Cash,63.35,c2515c13,First Aid Kit,4,1,Chicago,USA,TX,2902 Oak St,22177,sale,2024-05-13 14:08:40,6901075a-5932-4f65-a984-789e54f0c9fa
Home & Kitchen,69f4e4d5,False,Cash,379.9,15a85337,Knife Set,10,2,Los Angeles,USA,AZ,6376 Cedar St,83229,,2024-10-30 13:36:40,f08896c1-c9ed-481d-8296-e4c010d3a58d
Beauty,88b1f6a9,True,PayPal,405.38,b45beb43,Face Cream,10,,Houston,USA,IL,1366 Oak St,91516,sale,2024-07-03 12:31:40,574aa10d-ac98-457b-b80e-cb56f34d7bbf
Books,a45e2522,False,Debit Card,16.5,9c578291,Science Fiction,6,4,New York,USA,IL,2242 Maple St,44593,"limited,exclusive",2025-03-14 06:48:40,6cbf80cf-86a1-47b7-aea6-72ce1443e199
Home & Kitchen,9306e42e,False,Cash,689.12,43fbd5f5,Blender,6,5,Phoenix,USA,AZ,1000 Cedar St,84650,"exclusive,limited",2024-12-13 14:05:40,ecab3276-d6ba-4a47-a303-d4dedff8ed3d
Grocery,18715408,False,Credit Card,893.95,627a7d0a,Cereal,9,5,Phoenix,USA,NY,5475 Cedar St,47064,"new,exclusive",2024-08-12 20:30:40,44aed741-8297-4ffc-adcc-57577b07cb53
Automotive,efa020f0,False,PayPal,150.84,f80682ac,Jump Starter,6,2,Los Angeles,USA,AZ,6428 Main St,14547,,2024-12-27 19:30:40,bca5acd3-1add-4a3c-b2c7-a9fa0e661d53
Beauty,4d8c6c2a,False,Debit Card,556.21,27ce6c65,Nail Polish,2,,New York,USA,CA,1652 Oak St,29854,,2024-09-16 04:15:40,89ff4b7c-0e05-4c66-967e-fc170fed641e
Sports,3964210a,True,PayPal,365.43,abfbd370,Basketball,6,1,Los Angeles,USA,IL,2776 Main St,55488,sale,2024-05-03 03:08:40,aac8e1ff-a096-4c2c-8128-a2ca64281d7e
Books,0eef7c42,True,Gift Card,182.07,4051180c,Cookbook,10,1,Chicago,USA,IL,1194 Pine St,39237,trending,2024-04-05 09:50:40,d352a9a3-17a2-41df-8012-3a1dbcbf05f3
Books,b55832e2,False,Debit Card,653.47,df49f281,Biography,4,3,Chicago,USA,IL,1361 Pine St,57498,"exclusive,new",2024-07-18 11:25:40,f2f79adf-2c4e-425a-ad29-89883da33e53
Clothing,c2f21b97,True,PayPal,347.46,8f609bfa,T-shirt,2,5,Los Angeles,USA,TX,4546 Maple St,50155,limited,2024-06-19 22:53:40,746dfd06-3a31-424c-8ad1-8a0af4fb737c
Sports,a66671fb,True,Credit Card,865.01,418b0379,Bicycle,8,,Los Angeles,USA,CA,1383 Oak St,41039,,2025-01-08 09:25:40,2ca5bce4-de8c-4e24-ba85-c17e7a945904
Sports,d0a9432e,True,Gift Card,114.23,8d99b7ee,Running Shoes,3,,Phoenix,USA,IL,4289 Maple St,87778,"exclusive,limited,new",2025-01-10 05:34:40,510aa1ac-4353-410a-b3f2-8761e618ebe9
Automotive,04c92437,True,Bank Transfer,271.13,5c0d5230,Tire Gauge,1,4,Chicago,USA,CA,9680 Main St,71427,,2024-03-28 11:27:40,1986d242-8b29-4923-b349-cc21f4766e9c
Grocery,48da60c7,True,Debit Card,684.21,12750793,Snacks,3,4,Chicago,USA,TX,5051 Main St,72135,"limited,sale,new",2024-08-19 07:56:40,bf3bcea6-c11c-4ce3-94a4-e86a31681dc9
Beauty,a4659284,True,Bank Transfer,842.03,4083cce7,Lipstick,7,3,New York,USA,NY,6207 Oak St,94598,"sale,limited,trending",2024-11-27 17:47:40,6050ca18-af1b-4aae-871d-e483f565f65a
Books,81bc2172,True,Cash,230.47,9cb70f8c,Self-Help,2,2,Chicago,USA,AZ,9259 Pine St,66257,"exclusive,new",2024-04-11 20:52:40,ec6c1cc2-07b4-479b-8d70-5025dfca4c43
Toys,66ea6e98,True,Credit Card,24.57,3f650b3f,Action Figure,2,,Los Angeles,USA,CA,4322 Cedar St,40087,"sale,limited",2024-12-30 20:05:40,8822485e-d411-4186-8a42-3a9de47c33d0
Automotive,1d8b160a,True,Debit Card,806.22,33d725f1,Tire Gauge,10,2,Chicago,USA,CA,1121 Pine St,10586,,2024-05-18 11:43:40,f87656b7-b216-46a2-8abc-59d37fb1d76f
Grocery,f74b7433,False,Bank Transfer,617.54,126099b2,Snacks,6,,New York,USA,NY,3248 Pine St,94520,new,2024-12-09 08:30:40,a8c993f2-9da3-4601-a26a-f1b1651135e0
Automotive,293c63b3,False,Debit Card,554.23,3827f7b0,Floor Mats,4,5,Phoenix,USA,AZ,8259 Maple St,55655,"sale,trending",2024-06-05 05:36:40,188677ac-d318-4da4-b9ae-bd5ab6258f57
Health,61489337,False,Debit Card,205.37,9cb93eee,Pain Reliever,7,,New York,USA,CA,3671 Cedar St,69802,"sale,exclusive,limited",2024-12-24 13:42:40,4848bebe-16e3-4767-805b-62fe0824b73b
Health,520f3401,True,Debit Card,689.96,a6d7cf09,Vitamins,5,4,Chicago,USA,TX,9874 Cedar St,75231,new,2025-03-14 01:09:40,4ba1e7af-84de-43f5-b91d-e2133c11f12f
Grocery,e45b3092,False,Cash,535.37,b6092f39,Coffee,3,3,Houston,USA,CA,5541 Oak St,45649,"trending,sale",2024-07-24 13:52:40,97115cfc-7649-4495-80bf-2e60c12f1797
Home & Kitchen,1272b7b9,True,Gift Card,228.03,74abac4a,Blender,10,,Chicago,USA,TX,6980 Oak St,47158,"limited,new,sale",2024-03-26 16:17:40,2afb6716-8961-4083-9ced-feae7d2e1855
Health,07b39a77,True,Bank Transfer,222.83,45dafcbe,Thermometer,7,2,New York,USA,IL,9280 Cedar St,14841,"sale,trending,exclusive",2024-09-09 17:39:40,34adb81c-4ad2-40c2-a2ac-628073f3395c
Electronics,f2f4bb2c,False,Bank Transfer,585.78,e0c251a1,Smartphone,8,,Phoenix,USA,CA,7837 Cedar St,91839,"new,exclusive,limited",2024-08-25 04:12:40,998aa4a2-c5b6-475d-a885-65b29aa4f1cc
