category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Clothing,d7266743,False,Cash,997.73,d3d4a238,Jacket,3,,Chicago,USA,TX,8227 Pine St,13040,"exclusive,limited,trending",2024-09-21 06:04:40,0cad56e6-3ceb-4c1a-9c9b-6b7a065de4d1
Clothing,59bf8f91,True,PayPal,257.11,ea5337b8,Shoes,8,5,Phoenix,USA,NY,8092 Main St,73298,"exclusive,trending",2024-05-05 11:47:40,07b8217d-e012-4a12-9d1c-7bd282b4aa5b
Home & Kitchen,872e959f,True,Debit Card,763.35,cb5f0be6,Coffee Maker,4,,Los Angeles,USA,CA,9098 Oak St,69400,,2025-02-13 04:45:40,fd00ce44-42f8-49e9-9d58-369de29706c2
Books,d84fdcc9,False,Bank Transfer,879.18,3164d813,Cookbook,7,2,Chicago,USA,IL,8853 Main St,73714,"sale,limited",2025-01-26 09:48:40,5e253ab0-9d8c-46e0-b4ae-02049ceb80bf
Beauty,825e8dca,False,Credit Card,323.83,48a246ec,Shampoo,5,,Chicago,USA,IL,6356 Pine St,37855,"trending,exclusive",2024-10-14 11:12:40,058eb105-ff5a-495c-b830-a3eab625d6f0
Beauty,128d605b,True,Credit Card,660.29,7ef3aed6,Shampoo,5,3,Chicago,USA,TX,5978 Pine St,71245,"exclusive,new",2024-11-08 04:45:40,752fa2ce-092e-4ad9-914e-20a3e7741caa
Beauty,c17bbb19,True,Bank Transfer,418.37,2812060c,Shampoo,7,,Phoenix,USA,IL,4612 Oak St,90489,"trending,exclusive",2025-02-16 06:53:40,d1f8a391-f25d-4e34-9c68-f62a7308f417
Books,6292c619,True,Gift Card,294.27,8dda8676,Self-Help,7,5,New York,USA,IL,6815 Maple St,38426,,2024-07-13 07:15:40,41816719-bd40-427f-bb5a-582f064467d4
Clothing,c4cdbd96,True,Bank Transfer,761.5,bd597b15,Socks,9,,Chicago,USA,CA,9625 Pine St,38673,sale,2025-01-21 20:28:40,78b9ae9e-1aad-4d60-a81b-51f68728b285
Toys,41d1dd80,True,Credit Card,32.51,631fe4f0,Building Blocks,5,2,Los Angeles,USA,AZ,9624 Maple St,34890,"exclusive,sale",2024-11-27 14:41:40,0259a9c6-b16d-46bf-b603-d73371e948c2
Automotive,a46a8dcc,True,Bank Transfer,538.37,44d3ff23,Car Wax,8,4,New York,USA,AZ,3151 Main St,26590,new,2024-09-21 22:44:40,85ff0eb1-9943-4a74-a4cc-207a114aa49b
Toys,ae20bc8b,True,Gift Card,46.43,9d4fc40f,Action Figure,9,4,Phoenix,USA,NY,1506 Maple St,10175,"exclusive,trending,limited",2024-04-01 21:59:40,4d52c5d4-ed83-42bf-8fd7-7cac0dbf2576
Books,380cf4b3,True,Cash,943.32,73ab235e,Cookbook,9,3,New York,USA,NY,1925 Main St,40532,"trending,new,limited",2025-01-19 17:31:40,a6969db8-edbd-4e79-b245-6966d8ae086e
Sports,1ae8a303,True,PayPal,110.44,076f34fc,Running Shoes,10,1,New York,USA,IL,2745 Main St,64914,"trending,new",2024-05-29 23:10:40,7f982736-68eb-4560-81f7-1cec740ebd13
Home & Kitchen,bba41149,True,PayPal,76.01,d3b8ed24,Toaster,6,1,Houston,USA,TX,2988 Maple St,52607,,2024-12-12 13:06:40,e472eacb-51e5-4144-ae49-7a742e51402a
Home & Kitchen,c1c8df70,True,Gift Card,506.52,22bfc8ac,Blender,2,1,Chicago,USA,TX,4937 Oak St,87870,,2024-04-23 23:31:40,96d41de3-0436-4298-a803-2325de4c2b20
Health,ac41ac1b,True,PayPal,498.27,f8d01c04,Bandages,3,,Phoenix,USA,CA,5630 Cedar St,88589,new,2024-11-11 12:38:40,b3c6976d-1d72-46c3-89fe-21560e72dd6e
Toys,1115bbc0,False,Bank Transfer,720.75,cb87efbf,Building Blocks,4,4,Los Angeles,USA,AZ,3757 Pine St,10915,"trending,sale",2025-01-12 15:43:40,d2dc7106-3d1e-4bde-8d6c-90ec96571974
Automotive,16e86de6,False,Credit Card,216.69,3a53d592,Air Freshener,5,2,Houston,USA,CA,931 Main St,91101,trending,2024-04-04 14:01:40,ab75b39f-fbc0-4682-a1bc-05cd8285b311
Sports,f276d459,True,Debit Card,530.14,0dcfbc7e,Bicycle,3,5,Los Angeles,USA,IL,7703 Oak St,18780,"sale,exclusive",2024-11-01 08:12:40,1c08f7a3-28d9-4793-8ba0-4093de7194b2
Home & Kitchen,deca35a3,True,Gift Card,507.53,fdbf8ad9,Microwave,4,2,Houston,USA,NY,8404 Cedar St,66901,"exclusive,trending",2024-04-15 18:23:40,b26e34f0-c943-4196-9971-8934581b3a01
Home & Kitchen,19562abd,False,PayPal,633.15,0b026be1,Microwave,2,4,Houston,USA,TX,6337 Oak St,58000,"limited,trending,exclusive",2024-08-20 14:01:40,3d6cd283-f5aa-45e5-a3cf-a0bdcd0b723f
Home & Kitchen,3f65e335,False,Gift Card,405.49,dcd39aca,Coffee Maker,8,,Los Angeles,USA,AZ,3322 Maple St,49603,sale,2025-02-15 18:02:40,6270cdf3-a5ca-426e-b5fe-2ed6805b5577
Automotive,6040322b,True,Gift Card,351.72,12542319,Air Freshener,7,4,Los Angeles,USA,IL,2659 Oak St,51243,"exclusive,limited",2024-11-28 14:34:40,27558687-9b38-4ddf-a836-8288b51a649c
Books,5563288d,False,Bank Transfer,591.38,42a7b008,Biography,10,3,Houston,USA,TX,3644 Main St,21718,,2024-08-31 12:04:40,5f1a44f4-52b7-40f3-9292-3178f0e2c95c
Home & Kitchen,f019bf80,True,Cash,883.95,bc02a2bd,Toaster,8,,Phoenix,USA,IL,2393 Pine St,35937,,2024-10-14 07:52:40,afcbcf89-7d4e-4546-bd93-4751dfe8fb44
Home & Kitchen,0e55e803,True,Bank Transfer,610.46,8668838e,Microwave,1,3,Los Angeles,USA,IL,5617 Oak St,97381,,2024-06-17 00:56:40,8f4c0358-ccb7-408f-ae6a-235cef8561b8
Health,2f886599,True,Debit Card,876.75,88c8fb63,First Aid Kit,7,,Houston,USA,TX,7582 Main St,26750,"sale,new,limited",2024-09-16 04:08:40,ae40c0ff-c3bc-4cef-b2de-297d804c4c05
Health,208cd848,False,Credit Card,25.25,984b5dac,Bandages,7,,Houston,USA,CA,3116 Cedar St,70903,sale,2025-03-19 05:57:40,9e3fe59e-0de7-4e82-869c-e270cb018da2
Automotive,e857d363,False,Gift Card,568.69,a1cdcdb6,Floor Mats,5,,Houston,USA,CA,6841 Maple St,37371,"exclusive,sale",2024-05-10 08:53:40,22f91e77-f53d-4989-9006-21c40ad7ddf3
Toys,77ad7c17,False,Debit Card,96.49,7366193d,Puzzle,4,2,Houston,USA,NY,3767 Cedar St,33581,new,2024-10-07 20:04:40,c316b016-3642-441c-90d6-ea39273da7d9
Toys,de4309f3,True,Cash,914.79,3f510558,Stuffed Animal,10,,Phoenix,USA,AZ,5166 Pine St,86775,new,2024-07-04 12:18:40,a12aa869-9eb1-44a4-a38a-2ae603afaf95
Automotive,0cf96e7c,False,Bank Transfer,209.95,b878d8a8,Car Wax,8,4,Phoenix,USA,CA,9628 Oak St,57091,new,2024-05-28 17:33:40,c5bd3f8c-8c3b-4493-9d60-3cce1b63fcae
Clothing,2d9a0fab,True,Debit Card,984.92,c5952c55,Shoes,6,,Los Angeles,USA,NY,7232 Main St,91570,"trending,sale",2024-11-22 06:55:40,c78f085c-82a9-49b4-933d-5384743f92f7
Health,ba956267,False,Credit Card,724.76,26a9880b,First Aid Kit,7,3,Chicago,USA,NY,3308 Maple St,69715,"trending,limited",2024-10-09 16:01:40,87ee9ac1-a782-41d5-84d9-ec6a8a7704e3
Books,3a27025b,False,Cash,17.39,efc72d02,History,10,5,Los Angeles,USA,CA,4378 Pine St,16080,"sale,trending,new",2024-06-21 10:02:40,ee68e91d-2908-485f-852e-f6c3b8d63d9b
Clothing,60ebeef8,True,Bank Transfer,18.26,85f09fb7,Dress,2,1,Phoenix,USA,AZ,5142 Cedar St,21300,,2024-06-06 08:33:40,e8e03528-d5fd-4a3b-a90c-e46307d4ba33
Toys,adb61bb3,False,Bank Transfer,495.65,30b82cb9,Building Blocks,10,5,Chicago,USA,CA,8620 Cedar St,39369,,2025-03-07 18:31:40,7804dae7-c1e1-45f4-94ec-79f0a99d23f7
Toys,60db9fb6,False,Credit Card,959.99,9c08d884,Building Blocks,5,,Phoenix,USA,CA,1022 Pine St,53694,"exclusive,trending",2025-02-17 18:37:40,a6beabbe-8706-4f6d-9d70-cdd20ea05fb7
Beauty,ce06f334,False,PayPal,923.6,dfc01b16,Face Cream,9,1,New York,USA,AZ,8792 Maple St,34010,trending,2024-10-22 09:12:40,05ee0684-d997-40ed-88bd-ac8dc21e4c75
Home & Kitchen,a4b07f8c,False,Debit Card,560.18,433c2d37,Plates,9,1,Phoenix,USA,TX,3324 Main St,22463,"exclusive,trending,limited",2025-01-28 02:58:40,736e9643-76fc-4a95-8f2c-33883d35a83f
Clothing,19fd5ca6,False,PayPal,590.85,8f2334c7,Jeans,3,3,Houston,USA,IL,130 Cedar St,87784,,2024-09-28 01:52:40,41ea6af2-7b1b-4c71-8324-7de475b7df62
Sports,2f5698e1,True,Debit Card,372.54,2b04d7ba,Yoga Mat,5,4,New York,USA,TX,6347 Main St,70318,"limited,new,trending",2024-10-26 19:37:40,b81991ba-0b76-4ce8-a82f-3976ce1a5e65
Sports,b2280c89,False,Bank Transfer,425.75,5cbdffc8,Tennis Racket,1,2,Los Angeles,USA,IL,5818 Pine St,39165,"exclusive,limited",2024-05-25 05:40:40,2d062d28-ca84-4b61-9884-005694716d6f
Clothing,2d7f6658,True,Gift Card,252.76,210bbf4b,Socks,9,2,Chicago,USA,TX,4725 Pine St,31467,exclusive,2024-10-12 11:47:40,2d19e3f2-0146-47f6-a10c-35aaaa94b7f5
Sports,2e7ca35a,True,Debit Card,805.63,dfaf1f77,Running Shoes,1,2,Chicago,USA,CA,1293 Maple St,82872,,2024-08-05 05:24:40,77cf706c-d9cf-4653-972d-8cb260eca90f
Toys,1bfcad6b,False,Gift Card,372.33,336b4cb6,Board Game,4,5,Los Angeles,USA,CA,3562 Maple St,95440,,2024-08-29 16:16:40,a94ab7c9-d9ab-41d8-8ef8-32ad69b947f8
Automotive,ec0a1006,True,PayPal,599.8,80ca2593,Tire Gauge,10,2,Phoenix,USA,AZ,5379 Oak St,85199,new,2024-04-05 17:12:40,c7a5f0ff-4de2-45ca-8038-1c0e5c2be061
Books,c03bdecb,False,Gift Card,528.23,bfac1120,Biography,6,2,Phoenix,USA,AZ,7435 Oak St,74076,"sale,new",2024-08-07 04:27:40,36226981-824a-41a0-91cf-fedcd746f3e8
Beauty,0228c6e9,True,Credit Card,93.22,26f6811e,Face Cream,8,1,Houston,USA,AZ,3307 Pine St,47002,"exclusive,limited,trending",2024-04-21 18:53:40,3876eebc-2d12-414c-9b63-899e4d9256e7
Sports,257cf8cd,True,Cash,363.92,98c5c401,Running Shoes,6,5,Houston,USA,NY,1681 Cedar St,74869,"exclusive,new",2024-06-30 23:17:40,581ee260-44fb-4d59-8ab8-7f99fe4de78c
Home & Kitchen,a9f8de52,False,PayPal,887.88,656dd177,Blender,2,,Los Angeles,USA,TX,1864 Cedar St,16408,"limited,exclusive",2024-03-31 05:39:40,1006aa62-f80d-4e2c-8aae-485d5adac8f8
Books,3f0f37c6,True,Bank Transfer,716.01,24933989,Fiction Novel,10,3,Los Angeles,USA,IL,7365 Oak St,83264,,2024-07-16 19:49:40,02b2070c-70ac-4c7f-895a-6cb76ada7d02
Toys,d4ae8e98,True,Credit Card,551.49,776cbf4f,Doll,9,3,New York,USA,TX,5849 Cedar St,10145,exclusive,2024-03-18 18:49:40,b505f292-c3a0-4728-9e70-6cea34a0a8ef
Clothing,ecf57339,True,Debit Card,819.98,7b4ce57f,T-shirt,10,5,New York,USA,AZ,1063 Cedar St,59989,"sale,limited",2025-01-17 17:26:40,875f1399-3002-4ae8-badf-d75f36056a30
Home & Kitchen,44f95a45,False,Debit Card,303.54,a2229bb3,Microwave,10,,New York,USA,NY,8253 Pine St,21943,sale,2025-03-12 05:26:40,1dbee6b3-60e2-47e3-8f53-21bafaa5d26d
Electronics,986f4fc5,False,Credit Card,134.36,44f4538f,Camera,7,5,Houston,USA,AZ,9575 Oak St,60671,"trending,sale,limited",2024-04-22 19:40:40,82862197-edaa-4d31-a39f-7b4443873bcf
Automotive,8c9957eb,True,Credit Card,664.68,c53198b0,Air Freshener,1,,New York,USA,AZ,9186 Pine St,91292,"new,exclusive",2024-05-21 23:00:40,5c8f9652-4d24-42c9-a9a4-7c072cb8144e
Sports,528e3d3a,True,PayPal,24.17,c0e3b726,Dumbbells,10,,Phoenix,USA,NY,2071 Main St,89989,exclusive,2024-07-02 08:00:40,4877ca17-269a-4886-85d0-8eb09ef0aa48
Electronics,0eeae335,False,Debit Card,816.29,38f5866f,Smart Watch,3,5,New York,USA,IL,8992 Pine St,59634,,2024-07-10 21:42:40,e1002a91-3708-452b-970d-4aa1675653af
Grocery,e294dfda,True,Debit Card,11.44,25a0980d,Pasta,8,5,Houston,USA,AZ,5285 Pine St,93203,exclusive,2024-10-18 05:43:40,c2059bac-fa27-4dc4-9db8-209160b8ecf1
Beauty,0b56798b,True,Credit Card,305.14,b8a6aea4,Nail Polish,5,4,Los Angeles,USA,NY,957 Pine St,19353,"limited,new,exclusive",2025-01-07 05:25:40,1c9a91aa-8eb9-4672-a6f6-4949b5a2052e
Beauty,754edbc3,True,Debit Card,811.76,566411a0,Nail Polish,10,2,Los Angeles,USA,AZ,9262 Pine St,14659,"sale,trending",2024-05-12 21:12:40,1296798f-0ebe-48f9-b06d-47e2b8a2215b
Home & Kitchen,ca56ee8a,False,Debit Card,23.34,19a7c7cc,Plates,6,1,New York,USA,AZ,2158 Oak St,82395,,2024-04-17 03:17:40,3c0877da-4747-4726-b447-cfb53ae74d6e
Clothing,9eb5aeba,True,Gift Card,246.4,3e43521d,Jacket,4,,Chicago,USA,NY,4265 Pine St,36681,"exclusive,trending,new",2024-06-09 07:17:40,9d5c03c8-11db-41c0-ba2c-934e85bcb9c7
Electronics,11c79670,True,Gift Card,137.01,f277f4d0,Smart Watch,6,2,New York,USA,IL,6709 Cedar St,69886,,2024-09-19 05:03:40,a4937d14-5850-4624-ace1-080cbf592347
Toys,97bb9342,True,Cash,888.23,72d4c778,Action Figure,4,1,Chicago,USA,AZ,1772 Maple St,92889,,2024-04-05 12:59:40,d131dd34-2a1b-47ed-80bc-b511905acf97
Toys,426f3986,False,Credit Card,305.31,da68a2d4,Action Figure,9,2,Chicago,USA,AZ,2794 Main St,28287,sale,2024-04-28 06:12:40,4bd532ac-db7d-4244-bf03-4dcc43f7655d
Health,76a163a0,True,Gift Card,498.77,9f360588,First Aid Kit,10,,Phoenix,USA,IL,3996 Cedar St,46787,,2024-05-25 18:20:40,86c129b5-1ecd-483e-ae67-0288304d16ec
Clothing,6333d4ac,True,Gift Card,367.12,a82727d3,T-shirt,10,,Chicago,USA,CA,1991 Cedar St,28408,"trending,new",2025-03-11 07:48:40,82cb12c2-54c4-4dff-b8e1-1c567dea14df
Sports,74ef9b1d,False,Credit Card,980.24,86f41bab,Running Shoes,5,4,Los Angeles,USA,IL,1512 Oak St,75185,"trending,limited,exclusive",2025-02-17 03:29:40,09c2354d-7eb1-477e-9b45-1ee1a2a99531
Electronics,4702ba4d,False,Debit Card,710.0,97918269,Laptop,2,1,Houston,USA,AZ,2632 Main St,25972,sale,2024-04-27 10:11:40,2a644c4c-6fea-45ee-9304-5724152c8597
Clothing,be389dd3,False,PayPal,675.62,9d016fdd,Socks,8,4,New York,USA,AZ,1196 Maple St,55539,trending,2024-12-09 07:49:40,a9edf009-8dbe-4314-8546-6c5f2c257636
Health,a4bf65dd,False,Cash,745.14,d23c07c1,Thermometer,6,,New York,USA,NY,6950 Cedar St,98664,"exclusive,sale,trending",2024-04-10 12:36:40,e98de01f-6421-4740-bc79-aef56241f219
Electronics,e2216db5,True,PayPal,917.13,f30ad832,Smartphone,7,3,Los Angeles,USA,CA,5244 Cedar St,73464,"limited,exclusive,new",2024-11-29 14:18:40,65c47334-c35f-40e2-8bb5-72ea323d3add
Automotive,0bfd138f,True,Credit Card,579.77,fa24e16f,Car Wax,10,2,Los Angeles,USA,TX,3487 Main St,24720,limited,2024-06-19 16:10:40,82fe1d27-4cae-42bf-b920-f2583b8fa23b
Health,c9874431,False,Gift Card,625.08,e8ed8e8d,Bandages,7,,New York,USA,AZ,3779 Oak St,29467,exclusive,2025-01-15 11:57:40,b28789d4-7b31-4620-85d3-be524d6a4ee7
Toys,19e0258c,False,Credit Card,711.24,dfcf1e55,Board Game,6,2,Phoenix,USA,TX,2426 Cedar St,26866,"trending,limited",2024-07-24 19:22:40,5c104d50-1a5c-4e97-953f-aaff090941b5
Clothing,2687c299,False,Credit Card,345.7,176825df,Hat,4,,Chicago,USA,NY,8793 Cedar St,60369,"limited,sale",2024-09-03 20:06:40,45be7780-9003-46ad-9d5e-ce23ba9dc0c2
Clothing,96c9e2af,False,PayPal,533.92,fc82bba4,T-shirt,9,5,New York,USA,IL,1158 Maple St,11787,,2024-10-07 03:22:40,5778f944-31be-44e9-9691-6303b41dc764
Books,4b508ac7,False,Cash,85.45,b3a8be54,Science Fiction,10,2,New York,USA,TX,3334 Oak St,72968,new,2024-08-13 14:11:40,3b798541-d347-44d8-bf86-4aa49dedc561
Home & Kitchen,608f44eb,False,Debit Card,951.19,ea9d59bb,Plates,6,,Phoenix,USA,AZ,8475 Maple St,63080,,2025-03-08 13:13:40,719f63c2-1f17-4df2-9c67-58b2e3b664fa
Home & Kitchen,31ba5662,True,Credit Card,655.94,7233c04f,Knife Set,3,,Phoenix,USA,TX,3424 Main St,98834,"sale,new,exclusive",2025-03-08 00:42:40,096c0c3e-665e-48cb-8270-a461f09eef57
Books,8d17dcbc,False,Cash,417.79,9582c99c,Cookbook,7,,Los Angeles,USA,NY,3321 Cedar St,39478,,2024-05-18 23:01:40,10a8f019-d0c2-499a-aaa4-24893695c4da
Books,d9112724,False,Debit Card,803.64,2eaf655b,Self-Help,10,3,Houston,USA,IL,6685 Cedar St,80171,,2024-11-05 06:11:40,af2e7233-488a-41f5-ac9d-63e63d239c9d
Grocery,6f0f9245,False,Debit Card,548.45,db0a9fec,Cereal,9,,Chicago,USA,IL,5113 Pine St,34611,"sale,trending,exclusive",2024-07-08 09:33:40,4f99570b-7705-41a8-9810-364eba26c61e
Toys,05de75f6,False,Cash,13.18,29d93b8d,Doll,5,4,New York,USA,AZ,831 Main St,37980,,2024-04-09 16:18:40,e3f55101-6deb-4b46-b518-f8e4cbfb4757
Sports,aafeb568,True,Bank Transfer,54.6,c4fef15b,Tennis Racket,9,2,Phoenix,USA,IL,744 Pine St,89567,"trending,new",2024-07-24 03:14:40,bf3b405b-ff51-4f94-8880-0736daee6ad2
Electronics,8cd078fa,True,PayPal,345.1,c9681e7d,Laptop,9,,New York,USA,TX,6496 Pine St,53974,sale,2025-02-08 04:53:40,6e5ceddc-fd2e-4bcd-ad4c-aba2c544950c
Electronics,753ebbf5,True,Cash,304.7,6cef2616,TV,1,4,New York,USA,CA,1906 Oak St,59035,"limited,new",2024-09-18 21:20:40,8b1c8f3d-1746-4d8b-82f0-4cc9f103a43a
Toys,93fd1e90,False,PayPal,941.76,32d0388a,Doll,4,2,Los Angeles,USA,CA,6746 Pine St,19264,,2024-12-10 17:31:40,c8dd6661-c609-4c0f-9fd3-46f212b877b2
Home & Kitchen,0f2fc71d,False,Credit Card,374.61,e8f5007d,Plates,1,,Los Angeles,USA,IL,4851 Maple St,67908,"new,sale",2024-08-04 02:03:40,305e58d5-7800-4f72-8505-0cd0d78e9805
Beauty,f631c175,True,Bank Transfer,798.1,068d009d,Lipstick,9,4,New York,USA,CA,9696 Main St,67151,,2024-11-20 04:01:40,bcad4ffd-a210-40d2-bc76-144e9599c96f
Sports,7eb13065,False,Bank Transfer,71.9,8cff7e48,Running Shoes,5,3,Los Angeles,USA,NY,6384 Oak St,52147,,2024-12-15 06:01:40,f4cce6f0-e6ca-40bc-b16b-46c7fa66895e
Home & Kitchen,4b6f496a,False,Debit Card,595.06,ebca0d82,Coffee Maker,5,5,Chicago,USA,TX,3007 Pine St,97076,"exclusive,new,sale",2024-08-24 21:00:40,e7440bc0-220b-4146-90d6-4b380370925e
Health,dff6efa0,True,Gift Card,753.14,0e2e27b3,Vitamins,7,,Phoenix,USA,NY,7113 Main St,73552,"new,limited,sale",2024-07-27 08:45:40,f106f51a-50ad-4412-9468-b3d42ff3df27
Grocery,643e0aac,False,Gift Card,104.44,54973e8c,Frozen Meals,5,2,Los Angeles,USA,IL,9925 Oak St,57487,,2024-09-23 09:58:40,02477ab9-88e8-48b4-bd4f-7a3a6d4a624d
Health,2529c7a2,False,Credit Card,197.51,607600a7,Vitamins,8,,Los Angeles,USA,CA,7997 Maple St,68051,trending,2025-03-05 23:40:40,f1866510-f429-4c94-b613-2410b530bd14
Beauty,705f0d43,True,Gift Card,991.51,4bd585ce,Shampoo,4,3,Phoenix,USA,TX,323 Cedar St,99764,"exclusive,limited",2024-06-29 08:28:40,3700aed2-91d3-447e-8069-36b728236cd2
Home & Kitchen,3d663a4a,False,PayPal,140.14,c8e5e7af,Blender,8,4,Phoenix,USA,TX,7712 Cedar St,88499,new,2024-12-22 18:04:40,017086a3-50d0-41f6-a889-8806cccb82ee
Grocery,eaf2c639,False,Credit Card,209.19,52bf13ca,Frozen Meals,9,5,Los Angeles,USA,CA,8170 Oak St,75185,"new,sale",2025-02-23 18:28:40,c8ce4205-8f3c-49d1-9de7-f8302b824104
Toys,96724393,False,Gift Card,536.99,55c0bcc2,Building Blocks,6,5,Los Angeles,USA,AZ,2312 Main St,54989,"limited,trending",2024-10-15 02:13:40,154ffd31-e6f0-4143-bda1-13ca35e6a73b
Clothing,4bb8a86c,False,Gift Card,70.03,784c51f1,Shoes,3,4,Houston,USA,IL,4594 Cedar St,30725,,2024-09-02 17:33:40,9f4b996c-5108-44f1-9448-c07838727686
Health,2a4b7e58,False,Gift Card,171.87,5b04bbf1,Bandages,9,4,Houston,USA,TX,7676 Pine St,14733,sale,2024-12-24 12:29:40,ac6d9bb0-ee7d-443e-af5c-9131a6704b4e
Home & Kitchen,2093a905,True,Cash,260.05,95c232db,Plates,2,5,Phoenix,USA,AZ,6243 Cedar St,12616,"new,trending,sale",2025-01-22 11:19:40,40a9a026-a24f-4f62-8c7e-589cfcabd5b8
Home & Kitchen,c5759118,True,PayPal,186.2,3b6908fe,Coffee Maker,10,5,Houston,USA,CA,6003 Cedar St,44557,trending,2024-10-03 03:17:40,1bbd88fb-b4f5-4ea2-9dff-749faa081b3d
Health,7479a49d,False,Bank Transfer,222.78,d2124739,Vitamins,5,5,Los Angeles,USA,IL,4638 Oak St,75650,new,2024-05-14 07:14:40,fe724287-e51d-469e-b053-f699926bb2c5
Beauty,6f279ad8,True,Credit Card,491.23,88b19c02,Perfume,6,,Houston,USA,TX,2994 Oak St,23118,"exclusive,sale",2024-11-07 08:26:40,ad6177fd-eac1-4faf-bc6b-9808700c1a7a
Health,70752651,False,PayPal,835.06,219edaaf,First Aid Kit,6,4,Chicago,USA,NY,3593 Cedar St,32691,"sale,limited",2024-05-31 19:04:40,27a1b449-dff9-49f6-8cf7-8ed80e66676d
Automotive,c9d9ad45,True,PayPal,993.62,a1b369aa,Jump Starter,7,5,New York,USA,NY,3758 Cedar St,84236,,2024-06-25 03:14:40,568c3b6e-14f8-474b-84c2-d1b7b778c16a
