category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Automotive,5d605935,True,PayPal,586.7,2b9adf97,Air Freshener,4,1,Houston,USA,NY,2549 Cedar St,59034,"limited,new,exclusive",2024-12-23 18:14:40,bd58fad3-30c3-498c-b3cc-de4fee698a93
Toys,49052a06,False,Gift Card,53.99,80013851,Board Game,4,1,Phoenix,USA,TX,3811 Oak St,67117,"limited,sale,trending",2024-06-25 08:25:40,1bbc4032-71be-4d81-9d5a-b0de98940efc
Clothing,c4ec46e9,True,Credit Card,276.04,0e74e1de,Shoes,4,,Phoenix,USA,IL,6313 Pine St,16279,trending,2024-08-03 02:21:40,43d37814-d0c8-4da6-bdd8-56a6ef0be9ed
Clothing,e4acd9a3,True,Credit Card,164.06,5745d7df,Hat,1,4,Los Angeles,USA,TX,3408 Oak St,29012,new,2024-07-16 08:28:40,457fd417-7f36-4404-b2e1-bb707f0ba6d6
Electronics,70f8a94f,True,PayPal,352.26,6ff62ab3,Laptop,3,,Los Angeles,USA,TX,7801 Cedar St,38282,"new,exclusive",2024-05-09 22:16:40,0d8782a9-01f1-4490-ba19-31582d93dfb9
Automotive,36643ef0,True,Credit Card,336.14,4575b629,Jump Starter,1,1,New York,USA,CA,2407 Pine St,32071,,2025-02-24 08:09:40,c83715d4-7122-467b-9c03-92ce1ba7eb05
Clothing,8b37887c,True,PayPal,482.49,6667bd4d,Dress,10,1,Chicago,USA,NY,6465 Oak St,14154,,2025-01-02 19:04:40,d36bd5cd-c807-4b2e-8be1-6b6a40eca2de
Toys,d8ad8153,False,Credit Card,302.51,b7ebe717,Building Blocks,1,5,New York,USA,NY,6324 Maple St,19220,"trending,limited,sale",2025-03-14 18:02:40,ada6c356-d735-464f-b928-9205d6601ff2
Automotive,a2ed59bb,False,Gift Card,912.16,ba6faed6,Floor Mats,3,5,Phoenix,USA,IL,1804 Maple St,52478,"new,limited,sale",2024-07-13 03:11:40,a3bdf0aa-e7cd-49e0-8d82-75f39859674a
Home & Kitchen,b79f2d64,True,PayPal,695.97,2e0ca695,Knife Set,3,,Los Angeles,USA,CA,2903 Cedar St,81027,"new,sale,trending",2025-01-22 20:44:40,b0540873-1804-488a-bba2-1c471f4c7f89
Grocery,45a60555,True,Gift Card,437.57,8e32ce81,Canned Goods,8,3,New York,USA,IL,5020 Maple St,64118,,2025-01-19 18:34:40,93cb6539-1af1-46b5-bb2d-a13fe0a30cb8
Home & Kitchen,9945199c,True,Gift Card,586.67,cce0f5ee,Blender,9,2,Chicago,USA,AZ,8543 Pine St,35899,sale,2024-04-24 23:33:40,b5b700f6-cad2-48c6-be47-f6d122df18b5
Sports,978ba74d,True,Bank Transfer,562.73,d740a138,Running Shoes,6,4,Los Angeles,USA,AZ,1660 Pine St,76977,"trending,limited,sale",2024-07-15 09:10:40,84be440d-fd28-4994-8fde-cb23167a47bf
Grocery,34e56be5,True,Bank Transfer,925.46,f73ee97b,Frozen Meals,4,3,Chicago,USA,IL,6299 Main St,63967,"trending,limited",2024-06-27 17:31:40,0f2a555a-d3cf-423f-88af-9b40c4dceddd
Electronics,55d5d725,True,Debit Card,851.99,31232b85,Headphones,7,,Chicago,USA,NY,4019 Maple St,77191,,2024-04-30 10:14:40,2a829ac5-3c66-4ea3-bd08-f6cb373d5a9c
Toys,377daba6,True,Gift Card,562.73,612006d4,Doll,4,,New York,USA,AZ,8755 Maple St,70645,sale,2024-10-27 21:03:40,47de798e-0095-48bc-a567-e907fa07d097
Sports,212d3e16,True,Gift Card,290.13,f223ef2a,Running Shoes,9,3,Houston,USA,CA,1702 Oak St,46243,"exclusive,trending,sale",2024-09-27 20:21:40,624ed24b-2fc0-41b3-b121-f77cbbd28eec
Grocery,3f09d18c,True,Gift Card,820.42,8d400db9,Frozen Meals,7,2,Chicago,USA,IL,2390 Cedar St,19841,sale,2024-08-31 01:08:40,5e4b045b-8fc0-49b2-a0d9-4baea72dbac9
Sports,a99264e3,True,Credit Card,72.77,bb5dcf3e,Tennis Racket,10,5,Phoenix,USA,AZ,1181 Main St,70130,"exclusive,new",2024-11-12 01:47:40,7e091356-6560-44a2-bfcb-3f67a029131a
Sports,3b1d936e,False,Bank Transfer,25.54,65753931,Dumbbells,7,,New York,USA,IL,2758 Maple St,28220,,2025-03-08 23:11:40,876eb9ac-08d8-4edd-96ec-9d1050656499
Clothing,f9d77d81,True,Credit Card,354.52,2b232b8d,Socks,9,,New York,USA,AZ,1676 Cedar St,60327,"new,trending",2024-04-14 10:45:40,23f28269-caef-42ba-b874-7a8e57e7592b
Grocery,9eaf069f,True,PayPal,941.72,35db28a7,Snacks,3,,New York,USA,AZ,7021 Maple St,91172,"trending,sale,exclusive",2024-09-29 16:18:40,78d3b771-6646-4c3e-ac90-84bc38174023
Electronics,8b3f8204,True,Gift Card,626.75,629cd1a1,Headphones,1,3,Chicago,USA,IL,3378 Main St,13758,"new,sale",2025-03-03 00:27:40,348ec9a4-2ce7-41ff-b3fc-e480957052db
Beauty,1e932778,True,Debit Card,912.12,00688f8b,Face Cream,7,2,New York,USA,TX,6702 Cedar St,27721,exclusive,2024-07-13 18:34:40,63b3b0f1-d242-484d-98ea-70b55bb89f89
Clothing,6321d29b,False,PayPal,813.45,0e4f83fe,Jacket,10,5,Houston,USA,TX,7468 Main St,87819,exclusive,2024-11-16 02:56:40,549fb52f-0c04-41db-8005-d54e3a907cdf
Grocery,4cc2142e,True,Cash,441.03,733d7ccc,Cereal,3,2,New York,USA,CA,9741 Maple St,16707,"limited,sale",2024-10-06 13:06:40,254972e2-b928-4e71-905a-dc6684617df2
Beauty,9c3a481b,False,Gift Card,650.22,1be01f73,Lipstick,9,3,Chicago,USA,IL,3560 Maple St,36930,,2025-03-05 01:28:40,dd58c208-469d-45ab-a6fd-1680f145d062
Clothing,7410a5ac,True,Cash,727.13,0440c34c,Socks,1,3,Houston,USA,CA,5763 Pine St,36646,,2024-04-12 09:20:40,682c8fea-7fc6-4052-b0d9-d988259e2f92
Health,e09d137b,False,Debit Card,55.37,f7224ad5,Bandages,6,,Phoenix,USA,IL,8393 Main St,58789,"exclusive,trending",2025-01-12 20:19:40,2f478ee3-5734-4c61-8d4b-aeca983fba69
Beauty,4f0b002d,False,Gift Card,86.22,626ec37d,Face Cream,6,1,Phoenix,USA,IL,5541 Main St,17173,"sale,trending,exclusive",2024-10-12 18:49:40,a7ed7088-3179-4e3f-b888-ce02130c690c
Toys,2c5f6ded,True,PayPal,247.5,4c46e62d,Puzzle,3,4,Phoenix,USA,IL,1285 Main St,25762,"new,trending,limited",2025-02-16 03:40:40,ea8ee4d9-4c5b-451e-884f-37dbc48fe036
Books,1656832a,True,Bank Transfer,72.53,15c7b55f,Fiction Novel,8,1,New York,USA,TX,902 Cedar St,65390,,2024-06-21 21:01:40,2f16dfc4-d971-481a-8b6d-5dca0678d0fe
Beauty,a18f1bba,False,Credit Card,396.51,bfaa2207,Face Cream,9,,New York,USA,AZ,1867 Pine St,74080,"new,sale,exclusive",2024-09-17 17:23:40,8e8692ce-8a50-4c3f-b483-6c6751dbb466
Automotive,5abd4be7,True,Debit Card,716.51,47fced19,Car Wax,5,2,Los Angeles,USA,IL,1895 Oak St,19634,"new,exclusive",2024-04-25 13:42:40,2bcfd75a-cd37-469a-9812-f77eb1e1bcc5
Clothing,3a627148,True,Cash,214.64,2ccf96a2,Jeans,6,1,Houston,USA,TX,1441 Maple St,63470,,2024-05-16 12:36:40,aff77494-85bc-4804-8a27-26c5937b4d9c
Toys,deac9c05,False,Bank Transfer,154.22,73de71bc,Action Figure,4,,New York,USA,AZ,3020 Main St,78400,"limited,sale",2024-03-20 18:27:40,07857232-4a8e-4048-9d07-8beb65b14ce2
Clothing,8b312733,True,Gift Card,719.24,21f6f4f8,Jeans,8,3,Phoenix,USA,TX,640 Cedar St,57029,"sale,exclusive",2025-02-22 05:29:40,5b885897-918f-44bb-a26d-033c4cc0889e
Electronics,cafcc3d3,False,Credit Card,725.72,237d9a63,Smart Watch,9,5,Los Angeles,USA,CA,5010 Main St,36725,,2024-09-12 04:17:40,e6a39e78-a6bb-4b5c-b848-6ef7ef0e0d51
Sports,66d308ba,False,Debit Card,480.48,423ecab5,Bicycle,1,2,Houston,USA,TX,9988 Pine St,69440,"sale,new,trending",2025-02-11 22:13:40,dcb8745c-a865-48c1-ab41-2f2e2c4a9897
Electronics,d1887287,True,Cash,809.57,afd35986,Tablet,5,1,Houston,USA,NY,5001 Cedar St,49042,"exclusive,new,limited",2024-06-16 07:39:40,e6165388-087f-4ebd-9dd6-f24bbb7c4e5a
Books,89c2d03f,True,PayPal,364.2,6fe600d2,Cookbook,2,2,Los Angeles,USA,TX,3054 Pine St,26712,,2024-09-02 00:59:40,d226ba3b-35d7-4897-b1d3-92d52a579985
Health,77aad3fa,False,Credit Card,668.6,2ee1ff72,Pain Reliever,7,2,Houston,USA,AZ,2142 Oak St,18773,"new,sale",2025-01-15 10:11:40,e4a6b439-c0df-4d08-aac4-cde69aa53eea
Health,603f3023,True,PayPal,219.93,efe9bda3,First Aid Kit,1,5,Chicago,USA,NY,7187 Oak St,88943,,2024-06-04 06:54:40,b29d0921-e858-41d1-ae1c-502a5d07df17
Home & Kitchen,56ae4d06,False,Gift Card,490.57,4670ffd6,Knife Set,6,,Chicago,USA,IL,4227 Maple St,45181,,2024-10-20 00:16:40,12886274-af32-42ca-8b0f-ccc07cb153cf
Clothing,0095dbc5,True,Credit Card,498.36,c0d6e0ac,Jeans,2,,New York,USA,AZ,3633 Oak St,33853,,2024-03-22 06:53:40,b7345131-0edd-4576-8b95-54cd761a246f
Health,c05c6715,True,Cash,319.67,f5cb82fa,Vitamins,9,1,New York,USA,NY,3151 Oak St,90203,exclusive,2024-05-09 09:11:40,4752cf7f-2c60-4822-b73a-3187a32728b6
Health,f0861ca4,False,PayPal,497.72,b2253b88,First Aid Kit,5,2,New York,USA,CA,8153 Pine St,49121,"new,limited",2024-08-08 16:17:40,0375685f-4af6-4b9d-a719-442cb644eac8
Home & Kitchen,6e977666,False,Cash,833.69,17435ff7,Plates,6,2,Phoenix,USA,TX,5503 Maple St,27109,"limited,trending,sale",2024-04-27 01:14:40,38a0cd7a-ba49-4a00-b0e4-155d321e26a9
Clothing,ad9471b5,True,Cash,520.83,138c1427,Jacket,7,,New York,USA,NY,1198 Main St,65119,"new,trending,exclusive",2024-04-05 22:03:40,e47856b4-fdf2-468e-8491-f195b2e1699a
Books,5bfaa175,True,Cash,962.53,79fa26ab,Fiction Novel,2,4,New York,USA,CA,9239 Oak St,15675,,2024-05-23 10:29:40,a2b16d63-b7fe-4083-8df8-36aa76af128f
Toys,a7be1e66,False,Credit Card,394.43,f4d9e103,Stuffed Animal,5,2,Chicago,USA,AZ,2472 Maple St,26057,,2024-10-04 11:11:40,ccd18f22-ee65-403f-bbbd-0b4a3cba5f1a
Sports,a0dca68b,False,Bank Transfer,111.6,df1d77e2,Running Shoes,4,,Chicago,USA,CA,1394 Main St,38818,trending,2025-02-14 15:09:40,34945570-1d8e-4a26-9497-c1c05199bb69
Clothing,24ad1151,False,Bank Transfer,409.54,7e681337,T-shirt,10,,New York,USA,NY,4556 Main St,10205,"exclusive,trending",2024-09-29 08:31:40,55852ee5-d2cd-4230-b3a0-69a5568e8d6c
Health,ad2f8bda,True,Gift Card,873.77,d82a2cd6,Pain Reliever,3,5,Houston,USA,TX,7301 Cedar St,16735,"trending,exclusive,limited",2024-08-08 09:49:40,73b73a0f-3397-4340-b85e-bb4fbb6ce16f
Health,e487afa3,True,Debit Card,823.16,6b5ee430,Thermometer,4,4,New York,USA,IL,9226 Oak St,71206,,2024-08-03 01:52:40,316b0dff-e027-4f63-bbb4-26ccdce63cc9
Automotive,0408232a,False,Gift Card,259.46,edc94ba4,Car Wax,1,,New York,USA,AZ,2823 Pine St,46437,sale,2024-11-29 11:10:40,1a09026c-07fc-4ab2-957d-419d238a90c6
Clothing,8bdba6c2,False,Bank Transfer,598.95,31d271d0,Dress,5,1,Houston,USA,NY,3677 Main St,85522,"new,sale",2024-11-05 12:39:40,a8cafa4b-13c7-4267-99e0-411c5e1dc1e0
Home & Kitchen,c7139975,True,PayPal,846.35,2458ceb8,Coffee Maker,3,3,Chicago,USA,NY,3011 Oak St,71572,,2024-07-30 14:37:40,c106290c-4ac0-4c9b-9bdc-854466abec96
Automotive,86258079,False,Credit Card,643.57,80af5534,Car Wax,1,,Phoenix,USA,TX,2800 Cedar St,70597,new,2024-06-28 01:21:40,6af5a321-eb56-4318-8c17-90dd02009346
Toys,065b7a61,False,Debit Card,155.99,74988ac8,Stuffed Animal,5,,Phoenix,USA,AZ,9380 Main St,48887,"trending,limited,exclusive",2025-02-17 07:01:40,661dfd04-20ce-46ca-8b21-9e9754ac19ab
Home & Kitchen,f4ee7fa2,True,PayPal,137.29,83ed6056,Coffee Maker,7,5,New York,USA,IL,8313 Cedar St,24393,"exclusive,limited",2024-10-11 07:12:40,31dc7155-8c30-485f-a990-a8fbbae6a823
Health,d976fd68,True,Gift Card,335.38,4907df86,Vitamins,9,5,New York,USA,TX,5061 Cedar St,14739,limited,2024-03-25 06:54:40,b2a505b0-660a-4d3d-91d6-e16b259ec628
Sports,006670ef,True,Bank Transfer,282.4,c66121e3,Running Shoes,7,5,Los Angeles,USA,NY,1589 Main St,89068,trending,2025-01-18 21:13:40,3a4dce05-f920-48a2-9427-2c590a0dcb0a
Beauty,87478f32,False,Cash,165.78,9a98f3f7,Lipstick,7,,Houston,USA,CA,1479 Oak St,17006,,2024-11-11 00:46:40,501a1ccc-0ff5-4ec4-ad54-1294456562f2
Home & Kitchen,5edf1ea6,True,Bank Transfer,471.74,f7e20e3f,Blender,3,3,New York,USA,CA,4969 Cedar St,34653,,2024-06-12 03:46:40,5d34ff38-8fdf-4a31-ae46-707858900024
Clothing,cceb4893,False,Bank Transfer,737.27,5597fb20,Hat,1,4,Phoenix,USA,AZ,8638 Maple St,73560,"sale,limited,new",2024-05-29 07:11:40,e677e259-d29c-4a16-aedb-91f2a5ccb30a
Toys,00e13fe1,False,Gift Card,537.51,b45e033f,Building Blocks,6,4,Houston,USA,TX,4625 Oak St,65227,"sale,exclusive",2024-09-18 01:45:40,7df579d4-b614-4b17-aabd-98c07b43c80f
Beauty,3af39c65,False,Cash,330.63,10094ac6,Nail Polish,1,3,Houston,USA,AZ,2538 Oak St,96450,"trending,limited,exclusive",2025-02-15 00:43:40,04e7652f-b7ca-47a0-8543-61a310b5504d
Home & Kitchen,3b2de780,False,Bank Transfer,361.11,72198f2f,Coffee Maker,1,,Los Angeles,USA,CA,8612 Cedar St,81369,"new,trending",2024-07-28 11:16:40,39ceb64f-9e18-48e7-90eb-8264d466c913
Books,e1827490,True,Bank Transfer,238.36,d5109b20,Cookbook,8,2,Chicago,USA,NY,489 Main St,25181,"limited,sale",2024-11-05 01:51:40,d64d38ad-693c-478e-a700-b93db566d297
Books,a4d3a3b1,True,Gift Card,701.02,4791197c,Biography,7,4,Houston,USA,TX,8727 Pine St,65866,,2025-01-27 21:30:40,9fc56872-6a92-4a1d-854d-1b82920b665d
Grocery,00606dce,True,Bank Transfer,756.34,46a951f9,Cereal,3,,Chicago,USA,NY,2204 Maple St,89097,"limited,new,trending",2024-05-01 08:05:40,4a026dd2-525d-4307-9e73-3df96c9c582d
Health,d7d1a37d,False,Cash,274.23,c1ec17d0,Bandages,10,4,Chicago,USA,AZ,825 Oak St,89009,,2024-05-06 09:32:40,6d356be9-7687-4217-9662-16c1e71fc6c1
Beauty,409cd370,True,Credit Card,274.73,f251e4c4,Hair Dryer,2,,Los Angeles,USA,IL,8396 Oak St,82526,"exclusive,new,limited",2024-05-23 07:25:40,0bb4b402-71ec-47d0-af25-4417e0c2a528
Home & Kitchen,5108f487,False,Credit Card,90.13,e25c414a,Blender,2,1,Phoenix,USA,IL,5425 Cedar St,86487,"new,exclusive",2025-02-27 06:19:40,62c13215-4489-4a25-80da-6539f6be3cf7
Home & Kitchen,a6f0ccee,False,Gift Card,807.61,641f7e58,Plates,3,1,New York,USA,TX,3144 Oak St,10396,new,2024-05-26 21:33:40,6ba35f44-b0e1-4fd1-a1e0-ceca46af17b3
Toys,4c8b8e27,False,Gift Card,164.79,c74ecd74,Doll,3,3,New York,USA,AZ,8333 Pine St,29876,limited,2024-10-26 15:28:40,760bc3fe-c9a4-4eac-9f70-98b97d96b00f
Health,25db62fe,False,Debit Card,831.22,76473b35,Vitamins,6,5,Los Angeles,USA,TX,3904 Oak St,22064,,2024-11-17 21:42:40,7677807b-e940-4764-9d76-28a9e6d2aee9
Books,52dea248,True,Credit Card,615.95,a6bbb420,Cookbook,8,1,Phoenix,USA,AZ,7850 Main St,30334,"sale,limited,exclusive",2024-04-04 12:16:40,3b7723bb-dcd9-4bfd-9e0f-9d60f2c10628
Clothing,b84eb727,True,PayPal,389.48,ce38ba25,T-shirt,6,,Houston,USA,NY,6929 Pine St,66760,,2025-03-11 03:52:40,907f6720-86b1-4845-b1c6-71f311d022c1
Health,231a1e77,False,Cash,265.69,471c4985,Bandages,10,2,Houston,USA,TX,9240 Cedar St,98081,"limited,sale,new",2025-03-10 23:55:40,e6fae387-019c-4f80-9651-a2b9048ac0b2
Clothing,7cfed246,True,Debit Card,990.26,20796965,Jacket,5,3,Chicago,USA,NY,9073 Pine St,38483,exclusive,2024-05-25 20:18:40,72e8b8a6-4834-4a8b-9f2d-7ff6222dfd5c
Electronics,5163674c,False,Cash,738.71,fbd939fc,Headphones,10,,Houston,USA,IL,9063 Pine St,58278,,2024-06-09 16:01:40,0706e48c-a9c0-49ee-ab5d-09c5b7eb1f4c
Books,fbe1924f,False,Bank Transfer,176.57,3e2f5b6e,History,1,2,Phoenix,USA,TX,7513 Pine St,42019,limited,2024-04-08 03:59:40,7bc92349-4644-40ff-bc57-fc98a8cefa93
Books,caedab40,True,Gift Card,850.01,d77a8ad0,Science Fiction,9,3,New York,USA,NY,6163 Oak St,95330,"exclusive,trending,sale",2024-08-18 09:28:40,fad96aa3-79d6-4a3f-a4cd-b1760495fa3f
Health,212e1cb9,True,Cash,66.1,053c6f8b,Bandages,2,3,Phoenix,USA,IL,8467 Cedar St,93558,,2024-07-13 07:56:40,f8f90152-e91c-4ba3-8d8a-6dd44bfce4d3
