category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Home & Kitchen,6f84ca65,False,Bank Transfer,184.89,901f0269,Coffee Maker,8,5,Phoenix,USA,TX,8359 Cedar St,72395,trending,2025-02-20 13:16:40,283533cd-cfa4-43bd-8f86-d2ab76175ea2
Health,b5861f3c,False,PayPal,165.48,6013c5c6,Vitamins,1,,Houston,USA,IL,8690 Maple St,44134,"sale,trending",2024-10-16 00:44:40,2d4c12ec-c7da-4f1a-a62b-aacd99ace9f2
Books,697acdd5,True,PayPal,762.73,bcdd4c1a,Cookbook,5,,Chicago,USA,AZ,9985 Cedar St,56939,"exclusive,sale,trending",2024-08-22 13:24:40,6a6fc552-de8e-4466-8eb8-c45377d34376
Automotive,9f99a574,False,Gift Card,57.64,85fae437,Jump Starter,4,,New York,USA,IL,232 Cedar St,40035,,2024-08-05 08:46:40,bb36814c-c7f6-45f8-9a5c-fa208cfb7a4b
Beauty,d5237e9a,True,Credit Card,727.03,401b55bb,Shampoo,7,5,Chicago,USA,TX,8744 Pine St,42328,,2024-03-28 09:43:40,1a3e8941-de04-4b2a-b246-4fa013d3744a
Beauty,4518854a,False,Credit Card,676.04,9f07bba7,Nail Polish,7,,Phoenix,USA,TX,6409 Main St,78862,sale,2024-07-01 07:05:40,11cae0ec-a323-4f4a-859d-1f21334052b0
Health,17078ebe,False,PayPal,663.82,030142cd,Pain Reliever,7,3,Phoenix,USA,AZ,7565 Cedar St,71193,"trending,new,exclusive",2024-03-28 03:33:40,0f6a3a71-d370-4135-89de-84171d9ee15a
Toys,888bbaf4,True,Credit Card,909.76,485f970a,Puzzle,9,,Phoenix,USA,AZ,5337 Pine St,80633,"limited,trending",2024-12-12 13:47:40,5abafa75-d02b-4203-97fc-aeef8b58157e
Electronics,bd2135f3,True,PayPal,573.03,fc38cf82,Smart Watch,8,,Chicago,USA,AZ,9753 Main St,78976,"trending,limited,exclusive",2024-04-28 10:53:40,28f2ea9c-c5ef-476b-a8cc-1e99b87ff27e
Sports,350aaebf,True,PayPal,731.13,c63b08cd,Running Shoes,5,3,Phoenix,USA,NY,1393 Main St,70008,sale,2025-02-13 11:37:40,3797ddf2-3040-4b72-9e12-ed491d1bd750
Beauty,696f7bc3,False,Cash,672.43,f7a26418,Hair Dryer,8,4,New York,USA,TX,4529 Cedar St,28962,"exclusive,sale",2024-05-12 19:31:40,d7d7542b-3e22-4927-9f30-40ea1fe4c1a3
Home & Kitchen,2e78d7aa,True,Bank Transfer,814.25,859f3ae2,Toaster,8,,Chicago,USA,NY,5272 Maple St,36711,trending,2024-05-06 20:46:40,a7fae46e-c54a-402d-be8f-16be33111d47
Electronics,68cc28e0,True,Credit Card,271.93,109c0599,Laptop,1,,New York,USA,TX,1198 Oak St,11558,"new,sale",2024-11-11 07:22:40,84576565-d033-40a3-999c-85f6516f757c
Grocery,26a8dae1,True,Credit Card,516.28,1e946b86,Coffee,1,2,Chicago,USA,IL,4058 Pine St,37263,"new,sale",2025-01-15 07:54:40,55d25a13-3162-4340-8688-57c4c29fc49b
Automotive,42c0bf09,True,Bank Transfer,911.04,2f41d99a,Air Freshener,2,2,Houston,USA,AZ,1325 Cedar St,38009,"trending,exclusive,limited",2025-03-04 21:42:40,3f9e82a0-2f94-4911-8424-52c05f35cb07
Grocery,e5da6c30,False,Cash,167.51,cdea2670,Coffee,2,,Los Angeles,USA,CA,1490 Cedar St,85089,limited,2024-09-18 13:24:40,3e9e474e-2df4-4430-87bb-aa7a91cd49ef
Grocery,3854ccb9,False,Credit Card,132.04,aac4f67b,Frozen Meals,2,1,Chicago,USA,CA,9944 Oak St,29804,new,2024-05-03 12:36:40,3d673cb1-612f-401b-bb0a-0ee687a9cb91
Beauty,6a3d3c94,False,Bank Transfer,178.03,eb55a253,Lipstick,1,5,Los Angeles,USA,NY,9490 Pine St,16538,,2024-12-08 15:13:40,2a685d3e-0473-4d83-af74-51c908160d6d
Home & Kitchen,44538b02,False,Cash,302.13,1258dd37,Toaster,1,,Los Angeles,USA,IL,662 Oak St,63729,"sale,limited",2024-10-09 14:54:40,e4877fa2-b637-4bb5-b3c4-896b6494f0ce
Clothing,3cb21ea7,False,PayPal,635.77,a0e0d0d9,Dress,6,2,Chicago,USA,CA,1427 Oak St,49178,exclusive,2024-03-28 04:26:40,436f5f79-cde1-4d4e-8930-125e0404764a
Automotive,2fe2b793,False,Debit Card,539.4,2f55cb18,Jump Starter,6,3,Chicago,USA,TX,9784 Pine St,54736,,2024-12-05 01:32:40,44f0819e-0e3f-47e2-a727-c3b49bbf122e
Health,f43c4243,True,Gift Card,380.92,e1decbf0,Thermometer,4,5,Houston,USA,CA,5208 Oak St,79511,exclusive,2024-11-08 01:20:40,de6b71e5-9433-47d7-b295-5eaa5cd3dca5
Automotive,9351d1f8,False,Bank Transfer,212.11,fd4f99f5,Jump Starter,6,1,New York,USA,NY,9342 Maple St,22269,sale,2024-04-08 07:40:40,3ca7c4ce-8d57-4314-8ca2-b27800b235d9
Automotive,1cf00874,False,PayPal,364.52,353f29fa,Floor Mats,4,2,Los Angeles,USA,NY,147 Oak St,30719,"sale,new",2024-11-17 11:30:40,8696c6eb-a219-41c1-b367-5179ab6f065f
Grocery,bcf274f3,True,Credit Card,601.84,5f612979,Snacks,10,4,Houston,USA,CA,2686 Cedar St,95441,,2024-11-28 03:50:40,e1398b64-06d4-4838-a126-f5ac4fb109ca
Clothing,dfced5b3,True,Bank Transfer,956.65,c571a3ca,Hat,3,2,Houston,USA,NY,9639 Cedar St,23270,"new,limited",2024-08-05 23:49:40,94204e95-05e1-41db-b22a-7e654d19c7ef
Health,cc9df822,False,Gift Card,282.16,23b8b43d,Bandages,6,,Phoenix,USA,TX,3591 Oak St,67714,"trending,new,limited",2024-09-18 16:11:40,0da3ed0f-f5f7-4e65-8351-a46c9a246221
Toys,c004bae5,False,Gift Card,323.98,143b0c98,Puzzle,8,,New York,USA,CA,8688 Oak St,45145,trending,2024-07-13 05:08:40,e4a0856d-833d-436c-9199-5e1b244bbfbe
Electronics,9988c47e,False,Credit Card,495.52,d280a5d6,Smart Watch,10,5,Houston,USA,IL,6734 Maple St,21024,trending,2024-05-24 02:45:40,cb8f2cc8-a031-41dd-9b0c-58cf60596684
Books,a711a565,True,Gift Card,966.34,31bf1ab3,Cookbook,3,,New York,USA,NY,6082 Cedar St,57714,,2024-09-18 20:18:40,31637f85-0d65-44af-a582-bcbb519d59df
Electronics,61d565c8,False,Credit Card,961.31,6e89d90e,Laptop,9,2,Phoenix,USA,TX,4972 Cedar St,56498,,2025-01-12 07:34:40,c2f6558f-78d7-4202-9e99-149f9f8d0e4b
Sports,378e43ef,False,PayPal,865.0,9dcfad5f,Yoga Mat,6,,Phoenix,USA,CA,6192 Main St,69889,"trending,exclusive",2024-10-22 00:45:40,a0416411-c5ac-44ed-be26-2a02e97e62ce
Toys,d7f6ace1,False,Cash,753.06,548ed218,Puzzle,6,5,New York,USA,NY,4483 Oak St,72647,"new,sale",2025-02-23 07:16:40,f9594689-e114-41d9-94cc-4bd0d9ac9db7
Home & Kitchen,d140618a,False,Debit Card,476.01,87839b64,Knife Set,10,2,Los Angeles,USA,IL,9991 Pine St,58512,"sale,trending",2024-07-05 06:27:40,c8c18412-c25a-4da7-9dfa-968c41af37ed
Automotive,bc60d49f,False,Debit Card,672.06,ec2b4c85,Floor Mats,7,2,Phoenix,USA,TX,9683 Pine St,29952,,2024-08-24 01:55:40,e8a9231b-ba2c-46c8-ba40-9bb8a5de3564
Electronics,28be1038,True,Credit Card,752.93,bab20be6,Camera,2,1,Houston,USA,TX,2047 Pine St,24109,"limited,sale,trending",2024-05-07 02:50:40,e516dfba-34f9-4935-b52f-0a3e285e0cfb
Clothing,8b5e217a,False,PayPal,58.7,b23831f9,Dress,5,3,Phoenix,USA,AZ,2344 Pine St,96760,"new,limited",2024-12-15 21:12:40,807720f7-e44f-438f-9472-0a5eda6843eb
Grocery,ff3c71af,True,Gift Card,347.22,6c2ebd38,Frozen Meals,5,2,Phoenix,USA,CA,1256 Cedar St,48950,"exclusive,limited,sale",2025-01-27 02:58:40,c01e41cc-8dc5-452c-a62b-2d6b2b5c7bc4
Automotive,c0e767b7,False,Credit Card,587.55,3b891309,Floor Mats,3,4,Chicago,USA,AZ,1216 Maple St,37332,"trending,new",2025-02-14 13:41:40,06edd501-af11-4d96-91ad-3ed092b67a6c
Beauty,509680eb,False,Cash,289.29,0a486a93,Shampoo,1,3,Los Angeles,USA,AZ,1800 Oak St,81948,,2024-07-02 23:10:40,6c6159fb-f007-41e4-b9ae-022f9d4c1fde
Grocery,09eb3f42,False,Debit Card,336.68,fe7f9179,Snacks,6,5,New York,USA,AZ,1758 Cedar St,46456,"new,exclusive,trending",2024-05-30 16:29:40,6daf127a-dedf-4e24-a7e0-f5ca0c56d44f
Grocery,f85f9a02,True,PayPal,204.84,f05b0380,Cereal,7,,Phoenix,USA,NY,5869 Oak St,69499,,2024-12-01 11:49:40,de65a9f3-f7aa-489b-bb6f-16de0434138d
Toys,0099d4a5,False,Debit Card,981.02,47c9559d,Action Figure,9,,New York,USA,TX,752 Pine St,75903,"trending,sale",2024-07-23 07:08:40,16e1f4b3-0585-4c8d-b81b-819bc25e6e75
Clothing,fc4390dc,True,Gift Card,712.06,df388c35,Socks,7,5,New York,USA,TX,2709 Main St,48145,"limited,new,trending",2024-10-17 05:26:40,05f4d5ad-7c82-48aa-969b-7df1ea8c1c53
Electronics,185d26ee,False,Bank Transfer,62.57,bde2b133,Smart Watch,5,4,Chicago,USA,TX,3335 Maple St,37308,exclusive,2024-08-11 14:07:40,6981de38-31a2-4d6f-acd2-9adb5b5d5eec
Grocery,4b824c5c,False,PayPal,32.81,910b04ed,Coffee,8,,New York,USA,AZ,8801 Maple St,50951,,2024-06-09 13:25:40,b1a2745e-f8ac-4f0b-af25-51694f92d78d
Grocery,7a9fd2a8,True,Debit Card,598.23,67fddf1b,Canned Goods,6,2,Chicago,USA,IL,5694 Cedar St,96529,"limited,trending",2024-10-15 20:52:40,b768928b-de7b-4769-9eb7-c292bdcf4b87
Health,d8cbd80e,False,Gift Card,644.12,a3a3474a,Vitamins,6,,Houston,USA,NY,1608 Pine St,62940,"limited,sale",2024-12-06 20:19:40,a47f836f-6a5c-4313-90bc-0f26f317c05b
Toys,566515aa,False,PayPal,199.03,b0dc1f52,Board Game,1,,Los Angeles,USA,NY,8314 Main St,29587,exclusive,2024-11-07 19:13:40,f100bdba-d729-4852-a214-33be4d995f34
Sports,4b1a7da2,True,Credit Card,459.26,429c926c,Yoga Mat,6,2,Chicago,USA,NY,9956 Pine St,88028,trending,2024-09-21 15:06:40,af825e2a-7957-4c9e-aa90-cb7718364497
Automotive,879b8e50,False,Gift Card,806.44,c5325cb0,Tire Gauge,3,3,Chicago,USA,TX,1941 Pine St,34692,"limited,trending",2024-05-29 14:13:40,6bd93e51-a9ea-46fe-b0e6-fb17cc278e1d
Toys,014f4fc0,True,Bank Transfer,33.62,a1470c42,Board Game,1,4,Los Angeles,USA,NY,6668 Cedar St,95854,"sale,trending,exclusive",2025-03-08 13:41:40,a9db1106-2d45-4b10-8f90-434bbe73b07f
Home & Kitchen,42c4f8ec,True,Bank Transfer,728.16,4166bef5,Blender,8,3,New York,USA,NY,1493 Pine St,35497,"limited,exclusive",2024-06-04 20:52:40,f56bd862-0dfc-40cd-990d-9a1a0a058da8
Clothing,7109f10a,False,Debit Card,786.5,6a9637f2,Jacket,2,4,Chicago,USA,CA,9441 Cedar St,79548,trending,2024-12-29 19:42:40,6741a007-9721-4a14-85c7-c60f987b908b
Grocery,b063bee8,False,Gift Card,312.71,61c5b47a,Frozen Meals,8,2,Houston,USA,TX,585 Cedar St,13546,limited,2024-05-24 04:34:40,37294e8a-00ef-4796-9710-12fd1ba9f6df
Beauty,448fd904,True,PayPal,584.2,3c52b88d,Face Cream,10,3,Phoenix,USA,NY,372 Oak St,34309,,2024-09-27 15:35:40,e643201f-3e34-4b6e-9bbc-4e6b262371c1
Toys,154e4f9e,True,Debit Card,414.54,c26deead,Stuffed Animal,8,,Los Angeles,USA,AZ,7092 Pine St,43800,,2025-01-07 02:46:40,f5f6d345-0d95-4002-b8bc-2a0c219e8121
Clothing,ad93fd14,False,Gift Card,925.69,7d9eb09f,Shoes,4,,Houston,USA,TX,5093 Cedar St,92953,"sale,new,limited",2024-11-28 14:12:40,924259fb-07e2-4d56-9b8d-b041114d648d
Automotive,3d233e64,False,PayPal,681.38,dff394ce,Car Wax,1,,Phoenix,USA,NY,9873 Pine St,71599,exclusive,2024-03-22 23:28:40,90871ae6-8436-4212-81a3-9af8b27c241e
Electronics,bd1af662,False,Debit Card,36.51,d21d6048,Camera,8,4,Chicago,USA,NY,8020 Pine St,43530,"exclusive,new",2024-08-12 02:18:40,490143fd-eb83-448f-afa4-bbfb3fe33d4c
Grocery,b0327feb,True,Credit Card,407.37,96537f7c,Cereal,6,3,Chicago,USA,NY,5612 Maple St,93524,"new,limited,sale",2024-12-26 00:38:40,66e9b0c6-aeb8-4ba9-86a7-6ea1cb98f415
Automotive,e3852f46,False,Gift Card,378.28,2c84074f,Floor Mats,5,2,Chicago,USA,CA,3966 Cedar St,17440,"exclusive,new",2024-03-30 11:08:40,02e3c9c7-0786-451d-ac63-414acbe4f12a
Grocery,eeb5ed86,False,PayPal,405.76,968b49c5,Frozen Meals,2,,Houston,USA,CA,4688 Maple St,20831,,2024-05-02 22:17:40,8cb63241-6bfc-46e6-a8c3-a6836905caf5
Clothing,bdf3193e,True,Cash,570.31,e78458a7,Socks,9,,Los Angeles,USA,NY,2430 Maple St,37115,,2024-12-11 07:15:40,d4e8be3b-4d1a-487e-9ae8-abea0ed47fb5
Automotive,bc252478,False,Debit Card,945.19,ce4ad8a1,Floor Mats,7,,New York,USA,NY,8611 Oak St,13789,"new,trending,limited",2025-02-11 17:44:40,4d698eef-c4f2-4bfe-a64c-47e0b38322d8
Beauty,f9c110f6,True,Credit Card,496.0,c9d551d0,Hair Dryer,9,3,New York,USA,CA,9922 Oak St,45364,,2025-01-06 02:36:40,d56b0e74-017a-47fb-ac9d-4938988c88bb
Toys,b7f99a5c,False,PayPal,290.53,a44f0fd1,Puzzle,5,,Chicago,USA,CA,5388 Oak St,97565,,2025-03-09 18:43:40,8684a1f4-31e9-4a31-89a2-50ce3ba8949a
Automotive,4687dbb9,False,Credit Card,754.66,eb1c827e,Jump Starter,7,,Chicago,USA,TX,8852 Oak St,21144,"new,limited,exclusive",2024-09-09 02:49:40,a71c5811-60bd-4962-a1b9-a7896c95c49f
Books,504410d0,True,Debit Card,185.49,159b9d78,Science Fiction,1,,Houston,USA,NY,8156 Pine St,53280,"limited,trending",2024-07-12 23:59:40,9c095107-8d25-4ba5-964b-0b3eead44818
Automotive,d5ba2e4a,True,Debit Card,432.26,3dd67581,Tire Gauge,5,,Houston,USA,NY,6085 Oak St,55020,,2024-04-08 22:11:40,dd524cd3-b5a2-4c2c-b151-70cac343c198
Sports,9f65d391,False,Gift Card,423.23,d66e5514,Yoga Mat,10,4,Los Angeles,USA,NY,1265 Main St,39782,"sale,limited",2024-07-02 01:41:40,70d060d9-b28b-4c7d-bc0b-0f3c39408443
Toys,9ebbe0de,True,PayPal,481.52,340f36cc,Building Blocks,10,,Chicago,USA,AZ,1035 Cedar St,18498,"trending,exclusive,new",2024-03-27 02:22:40,878b766a-b612-465a-af0d-ac134d2a6dac
Books,5db4915e,False,Bank Transfer,137.28,8880c387,Biography,6,2,Houston,USA,IL,7108 Maple St,44950,"exclusive,trending",2025-01-15 07:41:40,49bf8e96-a589-4481-b801-5d48d6e3e96a
Books,5e778d34,True,Credit Card,141.38,a8d1694c,Biography,10,4,Houston,USA,IL,5396 Maple St,62498,"limited,trending",2024-10-01 18:45:40,7a336081-2979-4290-8bd2-a40d1bd648d6
Health,bab79ee9,True,Bank Transfer,559.49,3f112b64,Thermometer,5,4,Los Angeles,USA,AZ,9312 Cedar St,83328,"trending,sale",2024-07-29 10:06:40,1c0aaf9c-c026-4742-aaf1-976eae7619be
Clothing,1a171934,False,PayPal,461.87,cb60e3bb,Hat,4,,Houston,USA,IL,3401 Pine St,23268,"exclusive,limited,trending",2024-11-19 01:27:40,86eb12a8-d247-4937-ba34-339c333fc283
Sports,1f501254,True,Debit Card,302.4,9a08eecf,Running Shoes,10,5,Chicago,USA,AZ,2723 Pine St,34044,,2025-02-28 13:44:40,b8ab52ab-f05b-41f0-b6ba-85b8df7b60cf
Sports,a73995f5,False,Gift Card,628.78,8c6de859,Yoga Mat,9,2,Houston,USA,NY,1618 Maple St,95372,trending,2024-07-04 01:10:40,0c6962bb-2b72-4d16-af60-7b15313f479c
Books,92d79236,True,Debit Card,574.82,b354fbc4,Biography,3,4,New York,USA,CA,140 Pine St,19506,,2024-12-30 21:39:40,140f30ed-8b61-49b2-b724-4ce06559c07d
Home & Kitchen,888baeb5,False,Cash,227.8,7a1d351d,Microwave,1,2,Los Angeles,USA,TX,5352 Cedar St,34982,limited,2024-08-09 08:43:40,28c844d1-d929-4c67-9efd-9379e45b6aea
Sports,014b775e,True,Debit Card,82.1,4bde4306,Bicycle,4,4,New York,USA,TX,584 Cedar St,33820,,2024-07-31 14:49:40,092687f1-cbc7-4498-a967-0657386e7a62
Beauty,d7ac32df,False,Debit Card,624.34,d09f2806,Hair Dryer,9,4,Phoenix,USA,CA,6742 Cedar St,62535,,2024-05-20 16:28:40,efba4052-0cac-4566-b9ef-9bb24b7455f3
Toys,d08d302f,False,Credit Card,490.9,c450bd0a,Stuffed Animal,2,3,Phoenix,USA,AZ,427 Maple St,80502,limited,2024-04-19 17:02:40,2d8a986d-c2e6-46ec-94a7-6004d8d90b7d
Grocery,62361b5e,True,Bank Transfer,339.18,209f2819,Canned Goods,8,2,New York,USA,AZ,9612 Main St,11023,new,2025-02-03 06:11:40,b3c9b077-79df-4703-89f4-4b988eb035b7
Toys,05048e40,False,PayPal,123.14,ead2683a,Board Game,8,5,Houston,USA,NY,2428 Cedar St,69513,"exclusive,sale",2024-12-20 03:27:40,38bd338a-def1-47db-95d5-2ba2c32d1505
Electronics,c91ff59c,False,Gift Card,757.18,02c2382e,Camera,2,4,Houston,USA,TX,4795 Cedar St,32390,,2025-02-28 14:34:40,f192b4bc-a759-4752-acd0-09579a56629e
Beauty,97e97f13,False,Credit Card,697.27,4ad725ea,Perfume,5,,Phoenix,USA,CA,7639 Main St,94350,"trending,exclusive,sale",2024-12-01 22:39:40,879ba79e-130d-4015-bc01-ed10b7b38250
Home & Kitchen,abd3b9f9,True,Gift Card,472.35,b61df1c0,Toaster,5,1,Los Angeles,USA,AZ,7730 Maple St,56865,,2024-07-05 12:19:40,e623d50c-9639-4001-8ea4-b72ea9e66c62
Health,ccd1be5e,False,Cash,615.36,4337a0c3,Vitamins,9,2,Chicago,USA,TX,6797 Maple St,35394,"trending,exclusive,sale",2024-11-09 04:34:40,0845fb5b-e97f-47e9-b694-e5f2693326cb
Sports,4f5c153c,True,Gift Card,995.74,43ae2856,Running Shoes,1,3,Houston,USA,CA,3479 Cedar St,14631,,2024-05-28 05:56:40,51f0213b-2e49-4f16-b75c-0d0610d6c65f
