category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Clothing,dfa066e5,True,PayPal,314.9,e15a3c4c,Jacket,4,1,Chicago,USA,TX,4898 Cedar St,42303,sale,2024-12-14 16:49:40,860f01f2-342b-4c82-b8d6-660d49dde290
Toys,aa5405f6,False,Debit Card,164.25,fe969287,Building Blocks,4,2,Houston,USA,IL,2990 Cedar St,93138,,2024-11-28 15:26:40,6012337b-8d9f-4884-9bad-35c682f94edd
Home & Kitchen,98b157c3,True,Credit Card,190.99,a3a8e8da,Plates,1,2,Phoenix,USA,IL,5476 Maple St,41784,,2024-10-24 03:34:40,5b671e0d-6054-4941-859d-1045c5de9110
Electronics,3f3e28bb,True,Bank Transfer,423.86,5174991c,Tablet,8,1,Chicago,USA,CA,1389 Cedar St,76386,,2024-10-18 18:38:40,aa2d558a-2b9f-4cbd-9299-68527fdb2798
Toys,23ec14cf,False,Bank Transfer,866.1,79c2586d,Action Figure,3,5,Chicago,USA,TX,1515 Main St,49949,,2024-10-23 03:30:40,f876bae8-cbff-44b3-97a0-fa87a2cbf191
Home & Kitchen,02a46666,True,Cash,355.74,7757ab45,Microwave,6,5,Chicago,USA,IL,7916 Main St,27075,"trending,limited,new",2024-10-14 06:38:40,b0bcbd04-ee17-44a1-bec4-77ad3a3bc5e3
Books,172dabb5,True,Credit Card,824.68,2fef22d0,History,3,5,Los Angeles,USA,NY,520 Cedar St,89745,"new,sale,trending",2024-12-11 23:52:40,a9213ea6-03f5-4305-9b28-4500bd30b0d0
Beauty,04c2984a,False,Gift Card,404.33,12fbd807,Perfume,4,1,Los Angeles,USA,IL,515 Pine St,28649,,2024-06-18 02:42:40,fb97b834-9c4a-42a8-88d8-324ac2da09d4
Sports,63bf5e89,True,Debit Card,366.96,eea76db1,Basketball,2,1,Los Angeles,USA,IL,2957 Main St,83294,"exclusive,new,limited",2025-03-12 09:24:40,7483f3ab-fc23-44fa-a230-1f19feb2230c
Electronics,29b57f35,True,Cash,728.0,6963cc24,TV,8,1,Los Angeles,USA,AZ,6971 Oak St,53726,"sale,trending,limited",2025-03-06 12:19:40,014f72ca-95ca-49c4-88ee-0c5e69cfbcc2
Grocery,8148c4a7,True,Bank Transfer,597.97,583308f6,Pasta,7,1,Houston,USA,NY,7734 Maple St,25624,new,2024-05-07 13:12:40,ac4b0fdf-fdbc-4d7e-945c-1375b6b5ad23
Sports,928346b6,False,Debit Card,977.31,b23485ba,Dumbbells,10,,New York,USA,CA,4666 Maple St,55744,"sale,limited,new",2025-01-28 04:31:40,17480cde-8794-40a0-905f-9d2cd969acf1
Home & Kitchen,8a24e761,False,Gift Card,739.7,c183a64e,Knife Set,6,,Los Angeles,USA,AZ,6614 Maple St,51942,"limited,sale,new",2024-07-26 23:42:40,5c85d843-acc1-4376-b63c-bb2cfe2158c9
Grocery,e1be3385,True,Gift Card,19.88,f50154a2,Snacks,10,1,Phoenix,USA,TX,4888 Pine St,77061,"trending,limited",2025-02-21 05:02:40,7dd2504d-866d-4cad-a433-1a759862d8bb
Beauty,7acf2cf4,True,Gift Card,214.82,9ec0416b,Lipstick,7,1,New York,USA,IL,2965 Main St,77558,"sale,trending",2024-12-01 07:21:40,89f82094-d33a-4339-928e-04d9ecfcd394
Automotive,c5aec9ca,True,Gift Card,493.43,eecf6676,Car Wax,8,1,New York,USA,NY,873 Maple St,57744,,2024-04-29 22:28:40,7d407be0-77e5-4b9c-905b-a2b5d56cd512
Books,79695501,True,Bank Transfer,651.23,ecaa8528,History,2,4,Chicago,USA,IL,2967 Main St,85733,new,2025-03-10 18:59:40,20497204-015a-46d6-8ed5-4c66e7e18f7f
Electronics,b201290b,True,Gift Card,426.95,50bb3eae,Tablet,10,5,Houston,USA,TX,1987 Main St,23896,"limited,sale",2024-10-11 05:32:40,5776f4c3-4184-4f10-9b89-52a994ae6ed7
Clothing,42977e5b,True,Cash,726.66,62d324f9,Shoes,3,2,Los Angeles,USA,CA,779 Main St,51790,sale,2024-05-19 01:58:40,17146e0d-c29e-440a-a897-be46f6165911
Electronics,e69cd637,True,Gift Card,389.89,b71cd8a6,TV,7,4,Houston,USA,IL,9603 Maple St,55053,limited,2025-03-11 14:15:40,600d1f67-7d66-4aab-8aac-43aacf04fe7c
Grocery,cc2b0247,True,Credit Card,989.85,9de2b84b,Canned Goods,4,1,Houston,USA,TX,9354 Cedar St,53788,trending,2025-02-18 09:03:40,27acf342-002e-4c74-b726-ab5f517d5f86
Clothing,69b753a1,True,Cash,595.14,64ab162b,Jacket,1,,Houston,USA,AZ,6783 Oak St,66702,"new,limited",2024-04-21 00:39:40,bc4fb45f-41ff-4a78-b810-47d99f6d99cf
Sports,afc919e8,False,Debit Card,941.39,bdb74e57,Running Shoes,7,3,Phoenix,USA,AZ,8096 Main St,74892,"exclusive,trending,sale",2025-02-18 06:13:40,fc6eb078-458a-49e0-94e4-d468482b3a12
Toys,df2eeb58,True,Credit Card,329.58,4c69fab0,Stuffed Animal,9,,Chicago,USA,AZ,5550 Pine St,81571,"new,sale",2024-04-07 02:58:40,e1fd065b-0e2e-442a-9147-9f6cff6881b1
Sports,21966d33,True,Debit Card,335.25,fddea994,Running Shoes,1,3,Phoenix,USA,AZ,9631 Oak St,31389,,2024-04-05 19:59:40,1ef34488-2b42-4f78-91e8-b069134380ab
Toys,a9cda1ed,True,Cash,315.45,02663dc3,Doll,8,,Chicago,USA,IL,7771 Main St,72566,"trending,exclusive",2024-08-08 11:30:40,dc38b969-0d23-42df-978c-7b57d252b017
Health,5b17b190,True,Cash,871.64,2b648217,First Aid Kit,7,3,New York,USA,TX,8358 Pine St,23045,"trending,limited,new",2024-09-04 18:02:40,40dbe33d-24db-410f-a28d-c8b14c8ba0a8
Toys,eac4a049,False,Bank Transfer,242.71,fd0a44c7,Puzzle,6,4,New York,USA,NY,1084 Cedar St,62969,,2024-04-28 18:23:40,cfa474f2-8528-4821-8723-e014a7e1fe9a
Home & Kitchen,5b5ea078,False,Bank Transfer,69.84,268d51ac,Blender,2,,Phoenix,USA,TX,7344 Oak St,59996,sale,2024-04-29 11:18:40,c700a9a6-5e7d-4bc7-a615-251c5b4a39db
Home & Kitchen,92b0cf48,True,Debit Card,502.67,efe700be,Knife Set,5,,Chicago,USA,TX,9900 Main St,52090,"limited,trending,sale",2024-05-22 03:04:40,7b24fdb7-7943-45bb-87f0-f372bf02c4b4
Electronics,95d4f072,False,PayPal,406.27,36af1b24,Smart Watch,6,,New York,USA,TX,4471 Pine St,54466,"limited,sale,trending",2024-06-28 13:53:40,11222faf-636a-4c3d-8a64-97f56a0f55d0
Automotive,f054b35a,False,Debit Card,971.81,1d95657d,Jump Starter,3,,New York,USA,NY,7337 Pine St,17607,"sale,limited,exclusive",2025-03-05 06:34:40,be2a4b3a-d521-4818-ba1c-d6ab9b8cfdaf
Home & Kitchen,c3a3f3ac,True,PayPal,227.87,519326d6,Coffee Maker,7,3,Chicago,USA,IL,1443 Maple St,24910,"new,exclusive,limited",2024-10-23 10:24:40,84651319-a19e-482d-9b18-c4ba857535f9
Clothing,311b2eb4,True,Gift Card,615.32,498413be,Jacket,1,,Houston,USA,TX,4718 Main St,64689,sale,2024-11-30 06:46:40,97116603-50c6-4e3e-b773-7c8520cf7383
Toys,37fe5c69,True,Debit Card,945.1,cf56f454,Stuffed Animal,2,1,New York,USA,TX,4633 Maple St,70158,"new,trending",2024-07-11 18:03:40,c5f3ed5e-439e-4e34-8753-01ecb0be5037
Beauty,e9e71733,False,Bank Transfer,150.34,22f0fd7f,Face Cream,7,4,Chicago,USA,AZ,589 Oak St,74865,exclusive,2024-07-20 23:13:40,a4ec4343-6f0c-4a23-a306-92cd06f805ad
Electronics,9c044493,False,Cash,226.85,6e4ad373,Tablet,9,4,New York,USA,NY,3414 Cedar St,12948,,2024-05-05 12:26:40,9edf0d61-abfe-4a20-b7cb-220fe5d9a451
Home & Kitchen,0150adfe,True,Credit Card,954.83,38e5e4b3,Blender,10,2,New York,USA,IL,5172 Main St,80090,"exclusive,trending",2024-11-15 23:50:40,59d2f3e8-fa30-4855-8bb9-a18aebbfe1b6
Home & Kitchen,255e560e,False,Gift Card,131.51,d8be5007,Plates,2,,Phoenix,USA,NY,6079 Pine St,52990,"exclusive,limited,trending",2024-04-24 04:08:40,0c646463-64f9-48d4-974c-b9fb0c40b6c7
Electronics,3656281d,False,PayPal,327.53,319494e5,TV,9,5,New York,USA,TX,8755 Oak St,88060,,2025-02-24 18:44:40,66153e7c-008a-4cfe-9b94-da4715eebba1
Clothing,0b241286,True,Gift Card,650.81,ec6614c6,T-shirt,2,5,Houston,USA,NY,3063 Main St,47440,,2024-03-30 10:05:40,e64e5b1b-44d5-4086-96d3-79c73b88db24
Toys,2564f1af,False,Credit Card,774.5,7ec1612d,Building Blocks,7,4,Houston,USA,IL,3533 Main St,83282,,2024-05-20 06:27:40,8bd622d2-519b-4efe-b7e6-2444a7fc1746
Beauty,2e079f86,False,Credit Card,197.7,171ad65c,Lipstick,1,5,Phoenix,USA,AZ,251 Maple St,13064,"limited,sale,new",2025-01-06 11:06:40,f1bdf46f-f10c-4b43-8b3a-50467297b301
Clothing,4d9a42f2,True,Credit Card,810.64,a594b88b,Dress,5,,New York,USA,AZ,5236 Oak St,81102,limited,2024-12-16 21:01:40,e9b120ce-0fca-48be-aa11-03558bdbc5f9
Health,280a3a14,True,Debit Card,877.8,e7c6d355,Pain Reliever,7,2,Chicago,USA,TX,6006 Pine St,43290,"limited,new,sale",2025-02-10 21:44:40,a9654af9-8cbb-4f2e-a880-e731077cfa1e
Home & Kitchen,ffd214ba,False,Cash,508.44,e8823089,Microwave,6,2,Phoenix,USA,CA,8305 Maple St,67594,"new,trending,sale",2025-01-29 20:36:40,d44d3396-c4dc-423c-9a1c-8f14161dae66
Sports,e90e834f,False,Debit Card,987.57,54911a70,Running Shoes,5,5,New York,USA,TX,3854 Pine St,52972,new,2024-12-12 05:28:40,6fedd6ad-20c5-4cd8-9bcc-560509092d74
Beauty,a303ac6a,True,Debit Card,303.39,4c6894dc,Hair Dryer,6,1,Houston,USA,CA,1094 Main St,56999,"new,limited,trending",2025-02-04 09:31:40,5a629b3c-2502-48d4-a40d-1992266334be
Electronics,36b319a4,False,PayPal,178.35,b327ff60,Laptop,10,,Chicago,USA,AZ,3149 Cedar St,95751,,2024-11-27 09:48:40,015281e6-1788-47d4-958f-035e0c76d715
Toys,5326de5c,True,Debit Card,489.68,21bb4704,Board Game,10,2,New York,USA,TX,1309 Maple St,95500,exclusive,2024-09-05 22:03:40,709f46c9-a496-4e3d-b1af-de95e5c2f104
Toys,37bcb36e,False,PayPal,545.91,a79c8bfd,Action Figure,6,4,Houston,USA,IL,9300 Maple St,18154,exclusive,2024-08-03 10:55:40,4af7497f-04e1-417b-a6aa-5cfea7af30bb
Sports,66239ad4,True,Cash,760.07,c10ecd51,Tennis Racket,2,,Houston,USA,NY,7662 Main St,27952,"exclusive,limited,trending",2025-02-20 21:07:40,34eae4bf-bee9-4fa9-b27f-62752c592308
Clothing,14ccbccc,False,Cash,408.75,6132133f,Socks,7,5,New York,USA,IL,6359 Cedar St,95716,"limited,exclusive,new",2024-05-22 11:54:40,351aa6e5-6a10-4541-8492-7bc25f14ca6a
Health,dfbbe337,True,Cash,638.8,5e78a64c,Vitamins,9,,Chicago,USA,CA,3871 Maple St,55198,"new,exclusive,sale",2025-01-05 23:10:40,78934460-d52b-4f52-aa1c-8ffe382a2f03
Grocery,86a1b734,False,PayPal,400.32,c1152dbc,Snacks,8,4,Phoenix,USA,CA,2223 Pine St,12194,exclusive,2024-11-24 05:36:40,b6464d96-df98-4e4b-af95-3e8e104334a5
Books,dba8ed0d,False,Credit Card,324.49,9cc5d4e6,Biography,10,,Los Angeles,USA,NY,547 Maple St,33840,"exclusive,trending,new",2024-11-25 10:35:40,b1651517-fbb7-4f44-98b2-328ffff143bf
Electronics,7ccd0722,True,Bank Transfer,959.38,641878b0,Smart Watch,3,,New York,USA,CA,7756 Cedar St,82305,"limited,sale",2024-09-12 18:44:40,8ff53dbb-297f-46f5-ae45-e2e15f279cb4
Electronics,da700f5b,False,Gift Card,387.93,212bcce4,Headphones,5,4,Chicago,USA,IL,1064 Maple St,88935,,2024-06-18 02:29:40,eb13a9c8-f686-4bac-a8df-df3d0c51a47a
Books,f5abae7b,False,Credit Card,739.04,e99f9bfc,Cookbook,5,,New York,USA,NY,3363 Cedar St,87419,limited,2024-09-18 07:37:40,504eb095-6ce3-41ae-91a0-82a25bd640a0
Grocery,e1975e94,True,Cash,709.38,47183dfe,Coffee,9,4,Los Angeles,USA,IL,2955 Main St,34263,"exclusive,trending",2025-01-12 16:00:40,024f79a6-c6da-4176-81c6-1fece6bf4035
Health,ae803346,True,PayPal,396.83,7888b0c2,First Aid Kit,10,,Chicago,USA,NY,5732 Maple St,99623,,2024-05-11 21:20:40,4058e4b0-8415-4e47-ad7d-d3b1b8fb1532
Health,3b2b5f39,False,Credit Card,399.35,3bb1c188,Thermometer,2,1,Chicago,USA,NY,5974 Main St,37969,,2024-05-08 15:45:40,793fd149-0cf0-46c9-a4dd-732bbd0faa9e
Automotive,5b6d46a8,False,Gift Card,984.26,658c85ff,Air Freshener,1,5,Los Angeles,USA,TX,2587 Main St,43317,"limited,new,sale",2024-08-05 16:09:40,1e48663f-16de-4b52-a073-9cba1253ff5f
Electronics,49f2304b,False,PayPal,752.75,cdca4aec,Headphones,10,3,Houston,USA,TX,5330 Oak St,95252,new,2024-09-26 05:10:40,9e530af6-21cc-4cf6-a3fe-c4eda9e85300
Clothing,a804876d,False,Debit Card,756.81,a64444cf,Jeans,2,,Houston,USA,AZ,3994 Maple St,76185,new,2024-06-01 18:04:40,e29d008f-7dd4-42de-9fdd-87d45ac7e579
Automotive,c5ff4779,True,Gift Card,979.47,2c1ec4ba,Air Freshener,2,2,Phoenix,USA,CA,4920 Pine St,17784,"exclusive,sale,trending",2024-05-04 07:05:40,7aefbc3e-529e-4b37-b453-77bf34a23053
Electronics,05454273,False,PayPal,299.32,8c0048d6,Smartphone,6,,Houston,USA,IL,5600 Maple St,98707,,2024-05-07 15:40:40,9847e8e4-14f8-4519-aae2-002c984bf6fe
Home & Kitchen,d3b3c1bf,False,Cash,534.54,01a42f37,Knife Set,9,,Los Angeles,USA,CA,1799 Pine St,41749,"exclusive,new",2024-10-09 20:33:40,6d693f2a-2811-40b3-8aab-72b10a4eff4d
Sports,7dd24dbe,True,Credit Card,21.77,5f04b853,Basketball,1,3,New York,USA,CA,8781 Pine St,35793,,2024-11-17 18:44:40,13ec6e65-8d7a-4200-be13-f023bd5bed99
Electronics,688aab48,False,Cash,915.59,36711945,Smartphone,8,5,Phoenix,USA,TX,4529 Maple St,76055,,2024-09-05 04:34:40,45c6fe61-5bd5-4a9e-9f72-72de9a151b57
Electronics,90bf7e3b,True,Cash,844.72,7a184d38,Smart Watch,7,4,New York,USA,AZ,3376 Maple St,44373,"sale,new,limited",2024-10-11 11:32:40,5c42fe19-12ce-4ed0-bc01-500017ef0dc7
Books,5607d076,False,Credit Card,673.86,a00dbaf9,Science Fiction,6,3,Houston,USA,IL,1025 Maple St,25031,,2024-10-16 10:46:40,85b59f5f-bd99-455a-a827-9eb7d1cc236e
Books,c821270e,True,Cash,900.49,e07f3288,History,6,4,Houston,USA,NY,5760 Maple St,78928,"sale,trending,limited",2024-05-16 02:14:40,e0c5b850-20ae-4e53-9ad9-3731836d29f6
Beauty,97d65e49,False,Debit Card,567.45,abc08113,Lipstick,6,4,Chicago,USA,NY,3579 Main St,79755,,2024-04-22 21:19:40,41d926a9-73d9-47a3-a577-56b321373a3b
Clothing,548f1aaa,False,Cash,798.72,de89db56,T-shirt,7,5,Phoenix,USA,CA,6453 Cedar St,76343,"limited,sale,new",2025-03-18 05:28:40,f66f70f4-1794-494a-ad13-c04395533364
Clothing,e335c4eb,True,Cash,58.76,30e6ebaa,Socks,3,2,Houston,USA,CA,9979 Pine St,45167,"exclusive,limited,trending",2024-06-03 16:37:40,98ef1cd3-7e42-4db7-a6da-7814b6370b35
Beauty,d840b14f,True,Credit Card,192.34,44b64910,Nail Polish,2,4,Los Angeles,USA,TX,5944 Cedar St,17362,"trending,new",2025-02-22 05:53:40,af3ce3b0-0ead-4d70-a953-0182dce1e7c3
Home & Kitchen,eaf0e68f,False,Gift Card,965.8,a1d9e477,Toaster,7,,New York,USA,TX,5738 Cedar St,93057,exclusive,2024-11-17 00:29:40,0b4ac758-3f5a-45ba-9c69-08bdd85ece02
Beauty,d4925041,False,Cash,195.29,87c90bbf,Shampoo,8,4,New York,USA,CA,7503 Main St,92452,"limited,trending",2024-09-07 21:09:40,825efd5e-6c46-481c-bb96-c5b8232743da
Books,c368df45,False,Gift Card,136.47,f7ebdc20,Science Fiction,3,,Los Angeles,USA,AZ,9852 Cedar St,19874,"limited,new",2025-02-01 12:48:40,0666f03d-a0bf-48d8-a5f8-cf292314c21d
Electronics,443d7698,True,Credit Card,610.34,ebf5dae7,Camera,4,3,New York,USA,NY,3552 Cedar St,96184,new,2024-10-10 10:14:40,33e3ba7d-a244-4cfd-b62c-8cef01b0ae65
Sports,4fa77377,False,PayPal,522.2,f4d7cdc0,Yoga Mat,4,,Chicago,USA,IL,3354 Main St,17279,exclusive,2024-08-14 17:05:40,caba4bd8-ec5f-4342-b1ce-218df9c0a3f2
Toys,02488a09,True,Credit Card,328.61,129b35ea,Board Game,7,,Chicago,USA,TX,1074 Maple St,99402,"new,exclusive,trending",2024-10-22 17:26:40,1342b28e-0e1e-4fe6-8c8e-0620df45ce3e
Health,21542609,False,Bank Transfer,629.1,10d475dd,Vitamins,4,5,Los Angeles,USA,AZ,8542 Cedar St,66658,"exclusive,new",2024-06-28 15:35:40,c671cf68-50e9-47ae-ac18-42d0e67c6067
Toys,4405f6b2,True,Debit Card,112.8,83b02d92,Building Blocks,5,4,New York,USA,AZ,6442 Oak St,10593,"trending,limited",2024-03-20 20:35:40,611aeed0-8a3c-4164-83a5-c31edf321f23
Books,fc0d0c8e,True,Credit Card,291.14,3febe9c2,Fiction Novel,10,,Phoenix,USA,AZ,9499 Main St,68467,sale,2025-01-21 19:52:40,14c481c7-a086-498b-9da5-ef4387e77508
Automotive,d895752f,False,Gift Card,729.84,0227e284,Car Wax,1,,Los Angeles,USA,IL,418 Cedar St,29106,"limited,exclusive",2024-12-23 00:16:40,8ba6fd22-7743-4baa-9cad-78dd9f0f9e62
Sports,013df11b,True,Gift Card,305.43,a0ff3756,Basketball,6,4,New York,USA,CA,2347 Maple St,52609,"new,trending",2024-04-03 20:49:40,11745e59-2b3d-4186-a4c7-03e4d96cf22f
Beauty,34086a57,False,Credit Card,248.2,0e26a182,Shampoo,9,3,Los Angeles,USA,IL,2606 Oak St,63949,"trending,new,limited",2025-02-17 15:29:40,8a895fa8-2bd1-41d0-bd9a-b72dcb7c5ec9
Beauty,b588b8f3,True,Debit Card,470.93,ecf600ef,Hair Dryer,9,3,Los Angeles,USA,IL,1305 Pine St,57148,,2024-08-11 07:09:40,7eea132b-5848-4ed3-82c7-f896f499402c
Automotive,d59e2614,True,Bank Transfer,855.08,03a98d90,Car Wax,7,3,Los Angeles,USA,TX,9490 Maple St,37954,"sale,limited,trending",2024-06-22 16:24:40,986f38d0-6f6b-4037-b857-61bfba90a239
Sports,f993b08c,False,PayPal,502.19,cb4155ef,Tennis Racket,10,1,New York,USA,TX,2439 Pine St,65572,"trending,limited",2024-08-16 16:44:40,f30ca3c4-c764-4fd9-bbda-688b9afa8166
Beauty,06382177,False,Bank Transfer,959.94,50350391,Lipstick,5,2,Houston,USA,CA,9844 Oak St,99070,,2024-08-27 20:07:40,2b5eac9c-0958-41b1-a7f4-c4415227a213
Sports,1343f333,False,Cash,40.13,19316808,Running Shoes,6,4,Chicago,USA,NY,928 Pine St,79345,sale,2025-01-09 19:45:40,308a9ea0-e879-43d9-9c85-62aa204bb665
Automotive,55991b20,False,Credit Card,841.49,4ea9e725,Car Wax,2,,Los Angeles,USA,NY,4494 Pine St,32385,limited,2024-08-19 01:13:40,1ba7e359-a226-433d-886a-8d895bfca0cc
Clothing,b185e103,True,Gift Card,121.3,58aea74b,Jacket,4,3,New York,USA,NY,7240 Maple St,16738,,2024-07-24 14:37:40,b8005adc-de6e-404b-8a2b-f04b7e11d08e
Home & Kitchen,404a1be5,True,Credit Card,84.89,01bcb931,Microwave,3,1,Chicago,USA,IL,463 Cedar St,51054,exclusive,2024-10-09 15:31:40,0922c112-9b84-4f02-8685-edbfb2269960
Sports,bb0c0ea1,False,Credit Card,160.41,a4457eac,Basketball,6,4,Phoenix,USA,TX,2529 Cedar St,32128,new,2024-10-17 13:07:40,560b0424-330b-4ccb-bb03-ee4a829946a3
Beauty,334858bd,True,Bank Transfer,87.0,9e2f5d9d,Nail Polish,1,5,Phoenix,USA,CA,7309 Main St,39664,"new,exclusive",2025-01-14 17:34:40,2c866693-292c-43f2-af8f-4fa04654df50
Toys,792f0d62,False,Gift Card,539.48,efaa247b,Building Blocks,9,,New York,USA,TX,7712 Main St,83753,"limited,exclusive,new",2024-07-29 04:26:40,b875ac08-a454-41b5-9ab7-371efdaad2bd
