category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Toys,b41698cf,False,Cash,933.41,2ed80a84,Action Figure,6,2,Chicago,USA,IL,1534 Maple St,11978,trending,2024-12-23 19:02:40,2086cd1e-0f05-48fa-8a9f-4fc663623979
Grocery,a5c8d493,True,PayPal,931.43,169d17e7,Cereal,7,2,Houston,USA,TX,2793 Pine St,72410,"limited,exclusive",2024-10-08 01:31:40,1441154e-078a-439b-b47e-e3284645246e
Clothing,76641c3c,True,Credit Card,280.44,a6ad8e40,Socks,6,4,New York,USA,AZ,4679 Maple St,85187,,2024-12-28 07:33:40,f6d1d021-4fe0-4cec-a66c-380c095c12f1
Clothing,e74d34cd,False,Cash,10.62,e2e48172,Socks,8,5,Phoenix,USA,TX,7371 Main St,67651,"exclusive,limited,new",2024-11-24 18:26:40,1bda76a0-e7b8-4415-ab7f-b2c07bb53cc1
Clothing,a4473c3b,False,Bank Transfer,849.51,12a6b3b0,Hat,5,5,New York,USA,NY,5570 Maple St,18320,,2024-06-26 18:56:40,2fecf6b2-bb1d-4ea6-bbda-cd1e47ec7d74
Toys,bd91bf64,True,PayPal,296.95,0a67babb,Action Figure,8,,Phoenix,USA,NY,549 Maple St,59197,"sale,new,exclusive",2024-10-03 02:03:40,a5f5fb3e-d547-45ab-9c1f-b9a95af67b0b
Beauty,73413260,False,Gift Card,144.78,1b5e3c02,Shampoo,7,,New York,USA,TX,8458 Cedar St,26888,"exclusive,trending,new",2024-11-03 08:23:40,5c3085e6-2654-49b3-9463-79321d8a1bce
Toys,a76562fe,False,Cash,263.88,95597a9f,Board Game,3,5,Phoenix,USA,AZ,7018 Main St,65102,,2024-06-25 20:48:40,4cae6877-4382-48b3-811a-bc1a09a2fd32
Books,73e0928a,False,Credit Card,713.18,779b9190,Cookbook,3,5,Chicago,USA,IL,4863 Main St,60758,"exclusive,new,limited",2024-11-16 05:45:40,1bb46f12-d7fb-4e5c-97fc-206b95334c89
Health,75b80f82,True,Debit Card,470.1,1fa6f4bc,Bandages,7,,Houston,USA,CA,6139 Oak St,63096,new,2024-09-01 05:17:40,c0c9d472-4318-4538-864c-dfd2114e654c
Health,b413f28b,False,Cash,285.0,d8e864e4,Pain Reliever,3,1,New York,USA,AZ,7698 Maple St,83058,,2025-02-07 05:49:40,f56f8bb3-22b8-40f6-b60d-a9f3ee73e4bf
Electronics,bcc6c6aa,True,Debit Card,746.54,560ed441,Laptop,6,4,New York,USA,NY,5322 Maple St,10074,,2024-09-13 15:26:40,6ab31b23-effe-4a2a-a0d3-d5879d0609b1
Books,1e9dad38,False,Gift Card,826.17,df07889e,Self-Help,5,1,Los Angeles,USA,IL,9368 Cedar St,83601,"limited,sale,new",2024-04-03 19:56:40,fe3f8a22-4314-42b9-a5b9-afb6881a954c
Books,86830857,True,Debit Card,578.09,84a5bd99,Self-Help,3,2,Houston,USA,CA,6894 Cedar St,37388,,2025-02-27 08:36:40,c77fb450-82e3-47bb-a283-958048f5457d
Clothing,d367e05c,True,PayPal,743.6,46ac1cb8,Shoes,4,1,New York,USA,TX,4757 Pine St,71401,"sale,exclusive,new",2024-11-13 09:34:40,be179126-2c49-4f95-8678-cfeaadc89ddb
Books,3ffce7f1,True,Gift Card,266.11,26226ae3,Cookbook,9,3,Chicago,USA,AZ,3389 Cedar St,17147,"new,sale",2024-12-06 18:24:40,70862198-75be-4812-bc2f-5e179110cce1
Automotive,b692f529,True,Cash,443.92,f94494a8,Car Wax,4,,Phoenix,USA,NY,2063 Pine St,42180,,2024-11-14 08:33:40,ddaa1116-8817-4952-b724-2edae1f9aee9
Grocery,22513b58,False,Debit Card,713.42,bc6962bd,Coffee,7,,Phoenix,USA,IL,5991 Cedar St,89379,"new,exclusive",2024-06-18 03:09:40,d4c9c5a6-8c21-44f2-b99a-4781c9a93249
Health,b72c6217,True,Gift Card,787.25,c7a1a2b4,First Aid Kit,7,4,Phoenix,USA,TX,5117 Maple St,69576,"exclusive,sale",2024-04-14 01:59:40,ebc1d192-1e78-41de-9db8-bcaace0613e0
Automotive,0c25cfa3,True,Debit Card,841.17,1b299d2a,Air Freshener,7,,Houston,USA,IL,447 Main St,39983,"trending,exclusive",2024-07-28 16:28:40,15eaf208-5874-4bce-9170-aa95515c9587
Home & Kitchen,4e81da81,True,Cash,406.43,e5b36847,Microwave,1,2,Houston,USA,NY,2816 Oak St,26269,"trending,new,limited",2024-05-11 20:40:40,7802b9db-3809-458a-a33b-5bf46d4e66b1
Electronics,70d49d95,False,Bank Transfer,636.62,571a5e42,Smartphone,10,5,Houston,USA,CA,2766 Pine St,66889,,2024-05-07 23:36:40,750cb5d5-f72a-4382-b063-6ce73a278e95
Automotive,8b9d97f3,False,Debit Card,184.18,6b90e976,Jump Starter,7,3,Chicago,USA,TX,1377 Main St,39276,"sale,limited,trending",2024-12-18 01:18:40,39139ddc-2585-47e8-9930-39053e49ee2d
Sports,6acd1187,False,PayPal,514.42,490f9c9c,Tennis Racket,3,1,New York,USA,TX,1921 Pine St,94871,"sale,new,trending",2024-03-26 00:26:40,409d01f4-3587-4385-939e-5513a4d7590a
Clothing,1a54fa95,False,Credit Card,459.54,b9a78f7e,Jacket,6,3,Phoenix,USA,IL,9614 Maple St,88430,"exclusive,trending",2024-09-14 19:56:40,a6a468be-e294-4e54-9251-f8e349799f96
Grocery,73831b3e,False,Debit Card,175.2,2ade6ad4,Cereal,8,,Phoenix,USA,AZ,4300 Cedar St,34420,,2024-11-01 18:55:40,1539df82-9007-4593-aee3-f69495a92816
Clothing,01fbb30c,False,Bank Transfer,214.98,1a0cd45c,Hat,8,4,New York,USA,TX,7568 Maple St,57235,new,2025-01-15 00:30:40,f9395172-fc88-4964-9144-33e1debd69c7
Books,bb093809,True,Cash,177.65,d1a06042,Fiction Novel,4,5,New York,USA,IL,7596 Maple St,10584,,2024-09-17 06:28:40,9d499651-0dec-4951-87b5-d2c797e3ea88
Electronics,f6e0749e,True,Credit Card,170.32,2f3001d4,Camera,3,5,Los Angeles,USA,CA,8523 Maple St,38181,,2024-11-14 14:13:40,f4c75384-41bb-4df2-8db6-dc1d1dc52aa2
Books,16497b11,False,Credit Card,198.55,c66fe0fd,History,3,3,Houston,USA,AZ,4194 Maple St,52262,"trending,exclusive",2024-10-22 19:07:40,e9d69ce8-983b-4c70-a04e-b94ba463cf6d
Home & Kitchen,a2e44e75,False,Debit Card,206.94,4c93a308,Toaster,9,,Houston,USA,AZ,3494 Maple St,32291,,2024-08-06 10:00:40,65bdf1b4-0fa3-4dc4-ade1-b0549119673c
Home & Kitchen,0683badb,False,Bank Transfer,172.17,a1492ad5,Coffee Maker,10,,Phoenix,USA,NY,7998 Main St,88381,sale,2024-09-06 15:36:40,a73d2f89-11e1-46fb-b9cd-6e2e53192803
Home & Kitchen,6895e67d,False,Credit Card,281.31,a12c7e2c,Blender,3,1,Houston,USA,NY,1238 Cedar St,57857,"limited,new",2024-06-28 08:33:40,fa5bcdae-534d-4821-9a2b-5b85a44a2e2e
Grocery,061dd263,False,Gift Card,540.01,eba0f2ea,Cereal,4,4,New York,USA,CA,1698 Cedar St,47231,sale,2024-03-25 05:55:40,ce78875f-65ca-45c8-808b-398bd93e9414
Electronics,554092ef,True,Cash,740.45,3bef7a11,Tablet,6,1,New York,USA,NY,1144 Pine St,61398,,2024-10-13 12:26:40,b699b817-8be9-46a6-ac87-58e0a455cc66
Sports,a3c1fce3,True,Bank Transfer,837.87,81e5faa8,Yoga Mat,3,,New York,USA,NY,9907 Main St,90174,,2025-03-05 05:56:40,db3e5ee4-a297-47a6-8adc-57253e40f713
Toys,de4154d9,True,PayPal,792.28,5dd044a8,Board Game,1,2,Chicago,USA,CA,5400 Oak St,91087,limited,2024-07-12 00:11:40,e82a64aa-e562-445f-946c-c9655896da5e
Automotive,f880c6c0,False,Credit Card,379.71,fcace37c,Floor Mats,2,1,Houston,USA,CA,855 Maple St,54577,,2024-04-12 17:46:40,c9fd8c70-cc73-4c0d-a874-942dc7f83972
Toys,202f7475,True,Debit Card,776.58,c4e3b4e4,Puzzle,8,,Phoenix,USA,NY,8443 Oak St,59349,"new,sale,exclusive",2024-09-23 19:27:40,ea8bcbb6-ad5c-447d-9479-c938ab284925
Beauty,ef9dd3ae,True,Credit Card,814.23,fb7d4c66,Perfume,7,,Chicago,USA,AZ,4073 Pine St,23669,sale,2024-06-20 12:49:40,eface560-b6d0-4a61-bc86-2d61b42ff1a2
Sports,fc39c342,True,Debit Card,388.69,2299f047,Basketball,2,5,New York,USA,CA,3932 Cedar St,50970,"limited,exclusive,new",2024-11-02 16:07:40,dfcfa6ca-143e-427e-a06b-c000da6932cb
Toys,79ac5ef3,False,Credit Card,127.11,a4684878,Doll,10,5,Houston,USA,CA,5284 Maple St,79656,,2025-01-13 21:25:40,60cdb429-d1ed-42db-9bd6-ed846c35e8b2
Toys,9194438f,True,PayPal,164.23,e184408f,Building Blocks,7,5,Houston,USA,AZ,9954 Maple St,41002,,2024-09-05 01:38:40,165175d3-7b3b-402d-b014-6f5917c13283
Electronics,03f247e0,True,Credit Card,240.59,d1bb28c7,Laptop,2,2,Chicago,USA,IL,4050 Main St,66116,new,2024-10-25 04:37:40,a3b3a135-3424-4190-99cd-f69f394fbab0
Sports,0c97ea7d,False,Debit Card,686.32,83a9f09b,Dumbbells,5,,New York,USA,NY,7616 Main St,86802,trending,2024-09-16 07:00:40,e4384809-cdb1-4269-9b99-11b08acd5a5d
Books,7a18d71a,True,PayPal,62.08,71465246,Self-Help,9,1,Phoenix,USA,CA,8887 Maple St,87394,new,2025-03-19 06:28:40,217bec6b-cdb7-4a73-8500-b922a1456b82
Books,4cc9f75b,False,Cash,786.72,3915e850,Cookbook,7,2,Los Angeles,USA,IL,2054 Cedar St,49988,,2025-02-19 09:27:40,cd636b18-6456-4fca-ba4d-9906f7ef7849
Sports,a7a5a74c,True,Bank Transfer,742.63,9ac13b19,Running Shoes,4,5,Phoenix,USA,AZ,489 Maple St,27210,"new,limited",2024-09-12 07:01:40,64d71c9b-cc2f-4f9e-b251-7b45cbeab2f2
Books,140033ba,False,Bank Transfer,451.34,d8a14d96,Cookbook,4,,New York,USA,IL,3727 Maple St,95138,"sale,limited",2025-02-23 11:12:40,ec274174-07bb-4a5f-9b1d-f86bb58e7e7f
Grocery,44f53ac7,True,Cash,57.17,03c84af4,Frozen Meals,6,3,Chicago,USA,IL,1599 Oak St,21220,"limited,new,sale",2024-11-02 20:39:40,6861bc80-3832-451a-8688-3040557fd164
Beauty,5f87542b,False,PayPal,389.81,19154714,Shampoo,1,,Phoenix,USA,NY,565 Cedar St,64151,,2024-08-21 10:36:40,466801c7-7c04-483b-87f6-f057520ed071
Automotive,bd1b7a4d,False,Cash,548.99,a543074c,Jump Starter,9,5,Chicago,USA,NY,5744 Pine St,36339,"new,exclusive,limited",2024-11-01 08:08:40,b1d7d982-4a63-4890-8efa-e381df56c88e
Home & Kitchen,d1f834e9,False,PayPal,841.91,a2e8e1f3,Toaster,2,3,New York,USA,NY,6196 Oak St,25150,"sale,trending",2024-05-06 09:20:40,087af09f-382c-4d1b-9bd8-43b8ff2ec5d5
Beauty,c493c71c,True,Bank Transfer,521.23,7aa4fe2c,Perfume,5,3,Phoenix,USA,IL,3510 Main St,36259,"new,trending,limited",2024-05-31 08:52:40,34dc2ef9-1488-4227-85f1-d29d32e1dbeb
Automotive,627c22b0,True,PayPal,681.63,c1c6d479,Jump Starter,4,4,Phoenix,USA,AZ,7055 Main St,30288,sale,2024-11-16 01:44:40,24722b87-459c-490d-ab15-268f58af206a
Automotive,992166fc,True,Gift Card,31.47,ea83ffc6,Air Freshener,10,1,Houston,USA,NY,8266 Maple St,71500,new,2024-04-05 13:08:40,fe405674-05b0-486c-98e2-190c208e2114
Books,a81249d4,True,Debit Card,884.92,8bc92b23,Self-Help,9,5,New York,USA,IL,6390 Main St,94386,"limited,sale,new",2024-04-25 00:32:40,0ce7cbf5-40c0-4efd-9215-fccf863645f5
Beauty,846331ff,True,PayPal,533.97,3283b26b,Nail Polish,1,,Phoenix,USA,IL,4071 Oak St,17110,,2024-04-11 19:26:40,e6721877-507b-4467-a706-36c8a7c056b6
Clothing,80259c80,True,PayPal,442.69,5bd2635d,Jacket,1,1,Chicago,USA,AZ,1472 Main St,60858,,2024-12-31 10:48:40,c75a3361-9f80-4572-b5ae-cfbd78bf7c22
Electronics,0f5a68ea,False,Cash,210.58,d71ca50d,Camera,1,,Houston,USA,NY,4968 Oak St,75063,,2024-08-05 18:12:40,09d9c2be-ca06-44ba-8aaa-56b5868ce2b9
Books,45e0eb41,True,Debit Card,324.59,aafba298,History,3,,Phoenix,USA,AZ,4180 Maple St,19215,exclusive,2024-07-04 04:35:40,5cdfb6f8-a698-4292-a235-d7722b30af15
Beauty,e22f3aba,False,Debit Card,415.22,ca5dc037,Hair Dryer,2,5,Phoenix,USA,IL,4800 Maple St,62562,,2024-11-16 18:26:40,91516b08-9954-4628-bbf5-a6820157731e
Toys,ba9f16ae,False,Bank Transfer,32.88,c478a226,Building Blocks,2,4,Phoenix,USA,AZ,8219 Main St,85581,,2024-05-20 23:01:40,0e453819-56c2-49ce-be0a-b9797aeeb106
Toys,7f69983a,True,Bank Transfer,899.23,1244b970,Stuffed Animal,5,4,Chicago,USA,TX,2384 Maple St,96460,"exclusive,new",2025-01-07 21:12:40,a76d40fc-2ef4-4c48-a732-5963a6185a0a
Toys,bd63a9d5,True,Bank Transfer,596.86,1bad01f9,Action Figure,5,3,Chicago,USA,AZ,9034 Main St,18413,,2024-08-15 16:15:40,ff49d322-01f8-40d4-a422-a7d0ed67f0c1
Books,e272b742,False,Credit Card,167.99,8f71ff5a,History,9,,Chicago,USA,CA,814 Pine St,92997,,2024-10-26 13:07:40,9ff3757e-9799-46b1-a45e-c917a3c289ef
Sports,67ccba63,False,Gift Card,502.58,cbbaaa7e,Bicycle,5,,New York,USA,AZ,9995 Main St,44482,"new,exclusive,limited",2024-10-23 19:10:40,5b689f78-9370-45e5-a4a6-71c113d79710
Health,902df079,False,PayPal,882.95,2e84aadb,Vitamins,8,1,Chicago,USA,AZ,8264 Oak St,48354,,2025-01-27 17:07:40,2e3d5dbf-ed71-41a2-8f67-0414808533ec
Health,9f3c8e49,True,Bank Transfer,830.72,74387bed,Bandages,2,5,New York,USA,NY,7652 Oak St,36676,,2024-08-08 19:23:40,977d6580-cdfc-4729-8dfd-872fc4940c97
Beauty,116d011e,True,Cash,947.62,c1022378,Face Cream,4,,Houston,USA,CA,4540 Main St,33973,sale,2025-01-26 19:51:40,42a91692-0834-41c1-867e-49b47a26d0c6
Electronics,d0267d45,True,Debit Card,233.5,248bcecd,TV,4,3,Los Angeles,USA,TX,7895 Pine St,33819,sale,2024-06-25 23:13:40,14fdf29d-12f8-4fc5-9aa9-77b6f5c683a9
Grocery,0d685a32,False,Bank Transfer,880.42,fdec07b1,Frozen Meals,5,5,New York,USA,AZ,9848 Cedar St,43770,limited,2024-12-01 08:59:40,276dfda4-8c00-43d5-acbc-f21537db0bc2
Health,47860588,False,Credit Card,487.53,793b4096,Thermometer,9,,New York,USA,NY,6399 Main St,92355,exclusive,2024-03-26 17:33:40,926e2a19-6524-47c2-9a00-5edf7f83dc1f
Home & Kitchen,37ce05db,False,Gift Card,690.48,37db4971,Microwave,4,4,New York,USA,NY,4008 Oak St,23849,"trending,sale",2024-11-04 00:23:40,5180e8ae-05d5-409d-8503-9c77ad4f7b34
Beauty,36d4063d,False,Credit Card,627.29,55f4bfc7,Hair Dryer,6,3,Houston,USA,IL,1327 Main St,54751,sale,2025-03-19 06:36:40,c52284a8-6e63-41c2-91b5-22a98fc2b7ea
Electronics,2c4ba799,False,Gift Card,842.29,13afbf01,Laptop,7,4,Los Angeles,USA,AZ,7305 Maple St,45832,new,2024-07-13 12:59:40,df971d27-61d5-44fa-b464-9c39c990e01e
Toys,36b724d3,True,Credit Card,447.76,ae584180,Action Figure,8,4,Phoenix,USA,IL,7162 Maple St,85657,"new,sale",2024-11-08 13:01:40,4479f2cd-6756-45d9-98bf-b01d34f26f12
Books,eab4279d,True,PayPal,932.0,8ea59ef6,Self-Help,2,,Los Angeles,USA,TX,6500 Main St,22692,"sale,exclusive,trending",2024-03-27 20:51:40,e99632ae-50a0-463f-ae42-d1086bbcece8
Beauty,e224dc88,False,Credit Card,510.35,a3decf93,Perfume,7,4,New York,USA,IL,6546 Oak St,61041,"exclusive,new,trending",2024-03-30 01:42:40,55476436-e334-4d90-b207-bf33b1fe7bec
Automotive,e8ae9edf,False,PayPal,489.15,f0f4ba78,Air Freshener,1,4,Chicago,USA,AZ,9594 Main St,60281,"trending,exclusive,sale",2024-04-06 13:25:40,0d892a3e-3204-4c78-a1c6-e8f551d7168c
Grocery,0508ea66,False,PayPal,48.05,8abd08c9,Pasta,2,5,New York,USA,CA,8504 Oak St,60422,"new,exclusive",2024-06-30 16:36:40,0f867560-024d-4a7e-aa71-01d319174d91
Clothing,5d57ad8e,False,Bank Transfer,308.33,dce09309,Shoes,9,1,Los Angeles,USA,AZ,4713 Maple St,29095,"sale,limited,trending",2024-12-29 05:06:40,200057db-992b-4931-b5b5-1c1a29cb8408
Home & Kitchen,015ac7b5,True,Bank Transfer,111.41,38e37708,Toaster,1,2,Los Angeles,USA,NY,1403 Main St,65337,trending,2024-09-25 06:40:40,fbb50a37-c2b4-4735-983b-09b5a6385a3e
Beauty,c51c15b7,True,PayPal,576.72,8cbb2c82,Lipstick,10,5,Houston,USA,AZ,1772 Pine St,42814,"exclusive,sale",2025-01-13 07:34:40,1a1a2aaf-6082-4964-b115-029a91e03834
Sports,1ad2e354,False,Cash,588.33,fccfd230,Running Shoes,7,4,New York,USA,IL,262 Oak St,87829,"trending,sale,new",2024-11-19 01:17:40,29753c46-9a69-4a56-887a-fc42aa5d8827
Automotive,b6581ac8,False,Credit Card,812.48,1c4330a4,Air Freshener,5,3,Phoenix,USA,CA,6773 Cedar St,68276,new,2024-03-20 06:34:40,884be5cb-8647-453f-9ee2-a9091ef78bec
Sports,3b0c210a,True,Cash,146.27,5df98e17,Running Shoes,2,5,Los Angeles,USA,IL,4617 Oak St,28772,sale,2024-10-13 14:42:40,f88642d5-3aac-442a-b05d-e46855417d5e
Clothing,be5f2b4f,False,Gift Card,190.08,0b63ccd5,Socks,8,3,Houston,USA,CA,3687 Cedar St,21506,"limited,sale",2024-04-25 10:36:40,f9010c23-51dc-4fe8-9deb-945366ed95dd
Toys,85e659c9,True,Debit Card,460.2,65117d68,Stuffed Animal,6,,Chicago,USA,TX,9966 Pine St,30134,new,2024-12-01 01:28:40,48360e07-bbe7-4da6-b453-a3d770a57c76
Home & Kitchen,12642746,False,Debit Card,231.12,95ea3b5b,Blender,8,1,Los Angeles,USA,IL,2532 Cedar St,99834,new,2024-07-20 08:48:40,fd0d94d3-5ac9-4adc-8f3a-493eab806122
Grocery,2c93a2bf,True,Cash,571.6,48464282,Cereal,8,2,Los Angeles,USA,CA,2675 Main St,16662,"sale,limited",2024-04-16 01:30:40,c5b21066-abc3-4f38-8671-c21434d0f28c
Electronics,f90563cb,False,Cash,483.27,021938ac,Tablet,9,2,New York,USA,CA,6344 Maple St,95270,,2024-09-14 20:49:40,42d94174-50a9-4331-ab79-0bf859878617
Electronics,74b2e0b6,False,Cash,863.44,984d5c8f,Smart Watch,2,2,Chicago,USA,AZ,9194 Pine St,86454,"sale,trending",2024-06-13 18:09:40,d936c774-7296-4ead-ac2c-c149bce95b28
Home & Kitchen,1e4885b3,False,PayPal,419.73,b9ee8440,Blender,7,3,Phoenix,USA,NY,4784 Cedar St,55815,trending,2025-01-13 12:01:40,b4167657-aa41-4d30-8529-9e08f6b15cf7
Electronics,46cda3d6,False,Credit Card,448.39,269704e3,Camera,5,3,New York,USA,IL,753 Pine St,38068,,2024-05-19 13:38:40,fc37306d-0ff0-418a-a416-18ed3f2ec2c8
Books,0a400eb7,True,PayPal,66.26,9f9d33a5,Cookbook,1,2,New York,USA,TX,9205 Cedar St,22263,trending,2024-11-19 00:27:40,70d70232-c1f1-4a24-a210-2af98d311611
Sports,d5a7f94b,True,PayPal,117.68,7bebf37e,Basketball,6,,New York,USA,AZ,7180 Oak St,91478,"limited,trending,new",2024-06-15 21:08:40,2996e8ff-9131-4ea8-b715-a11b3a82e819
Health,2d670b99,False,Gift Card,174.77,28173ec0,Pain Reliever,3,3,Houston,USA,CA,269 Pine St,45831,,2024-03-28 19:00:40,0e562b9e-1322-40aa-bc9c-b1b9ea250e4c
Automotive,a350faa9,False,Credit Card,189.82,b9e14505,Car Wax,4,,Phoenix,USA,AZ,103 Main St,72501,limited,2024-07-10 20:05:40,d282af8a-0d41-40a3-aa47-063c062bdd78
Automotive,5ec21d6b,True,Bank Transfer,957.34,4db2f0c4,Air Freshener,9,,Los Angeles,USA,TX,9123 Pine St,99550,,2024-10-19 07:02:40,fd594b2a-e341-4be2-9ef9-7083d6741f84
Sports,8a6a9f7b,False,Bank Transfer,770.86,6b87127d,Dumbbells,7,,New York,USA,CA,8527 Main St,71965,,2024-06-06 06:02:40,fb7bdbd0-073e-4df2-b109-e30d817f6a2c
Electronics,ad8640a9,True,Cash,919.39,4d45aca3,TV,7,5,Houston,USA,AZ,6956 Main St,61099,new,2024-06-12 16:17:40,540e4ad3-1de9-4826-868b-2d4451249d7a
Toys,902713ce,True,Bank Transfer,342.98,d127f80e,Stuffed Animal,5,1,Chicago,USA,IL,9168 Oak St,81578,new,2024-08-30 04:20:40,e61fe7b3-4dba-4dec-b6f0-5096f359d812
Clothing,253c5a6a,True,Bank Transfer,727.49,afae31d9,T-shirt,5,,Los Angeles,USA,TX,9960 Maple St,93125,,2025-01-15 08:42:40,af53e05b-4b7e-4778-8bec-55d239eaa4b3
Sports,a7ca0b9f,False,Gift Card,798.4,c4609e72,Dumbbells,2,3,New York,USA,IL,6831 Main St,47403,"exclusive,limited,new",2024-04-30 14:13:40,cf5fc92c-de29-4d91-bf88-a1b2287705a5
Grocery,7b54ff55,False,Cash,587.69,e67ae75d,Frozen Meals,9,3,Los Angeles,USA,NY,5231 Main St,52012,exclusive,2024-05-29 19:28:40,ebe4871c-dfd0-44c3-ac71-75c0f1a9e521
Health,ca620528,False,Bank Transfer,123.84,e5991dba,First Aid Kit,9,2,New York,USA,CA,8746 Maple St,87707,"sale,trending",2025-02-17 06:40:40,5c59113c-2c0c-4857-b2e5-e6105265e8d5
Sports,60e2d3b6,False,Gift Card,984.05,9bde8b62,Yoga Mat,5,5,Los Angeles,USA,CA,8470 Main St,30038,limited,2024-07-12 12:27:40,a0c27e0a-eacb-4484-bb89-b8b496369400
Toys,d9691e9c,False,Credit Card,559.28,268d463e,Action Figure,10,2,Chicago,USA,NY,4779 Oak St,38052,exclusive,2024-08-29 21:28:40,08cb538c-9fcb-4236-8733-e2cb5b790f2d
Grocery,95f53e3c,False,Bank Transfer,933.13,5ef45dcd,Snacks,2,,New York,USA,AZ,5083 Oak St,79506,"trending,exclusive,limited",2024-04-07 10:04:40,b932e05f-2a60-4ad5-ba95-4c05e68d83e1
Beauty,6b5b7b5d,True,Cash,699.76,2a7e8414,Hair Dryer,4,,New York,USA,IL,1086 Pine St,45878,"sale,exclusive,trending",2025-02-18 07:25:40,13005cea-0179-48ef-980f-10a3f72d810d
Electronics,2839d43f,True,Cash,532.69,a5b8b55b,Tablet,7,5,Los Angeles,USA,CA,5332 Main St,53268,new,2024-10-19 21:54:40,e76229b4-c8c8-4453-b0ae-a487dcdcf556
Clothing,6819dc78,False,Gift Card,304.55,67620362,Shoes,6,,Los Angeles,USA,IL,4947 Cedar St,46418,"trending,exclusive,limited",2024-11-16 00:13:40,6d89cc76-aef6-42d9-bb99-b758c33d6342
Electronics,961fd77e,True,PayPal,777.14,a5fa674c,Headphones,5,,Houston,USA,AZ,374 Pine St,40018,"limited,exclusive,sale",2024-06-06 12:11:40,681b24e9-3b15-4f9e-8310-db07bcc1544f
Toys,0df2374b,False,Cash,223.12,1a411a99,Doll,9,2,Phoenix,USA,AZ,3433 Oak St,36308,"limited,new,sale",2024-08-02 14:12:40,696812fb-c88e-4474-aec5-28027fe8a6d3
Home & Kitchen,9db17795,True,Gift Card,882.28,7e540b5f,Blender,3,4,Chicago,USA,IL,145 Main St,50744,limited,2024-08-14 00:51:40,0827966d-3d85-4a10-b8b4-5a2ab160a4a4
Automotive,b78543f4,False,Gift Card,255.38,33468c3e,Jump Starter,3,4,Phoenix,USA,AZ,2855 Pine St,19092,limited,2024-08-26 21:28:40,cfc8a529-f773-4732-b322-d77bb965ad12
Books,ed4f5236,True,Bank Transfer,924.51,d6510aa7,Fiction Novel,5,,Phoenix,USA,CA,6521 Oak St,75730,,2024-03-24 03:34:40,03f0fba1-7ae8-4082-9a64-d9af43dc71ce
